time_s,keyence_mm,magnetic_raw_mm,magnetic_raw_filtered,error_raw,error_filtered
11.95,0.0423499999999998,0.1175864012249991,0.1293687013563422,0.0752364012249993,0.0870187013563424
11.955,0.0401899999999999,0.1162084355856443,0.1268978115207905,0.07601843558564439,0.0867078115207906
11.961,0.0379,0.1129931824271484,0.1244614512329275,0.0750931824271484,0.0865614512329275
11.966,0.0357799999999999,0.1093186073888663,0.1218252698545782,0.07353860738886639,0.0860452698545783
11.97,0.0336199999999999,0.1065626761101556,0.1190743590950386,0.0729426761101557,0.0854543590950387
11.975,0.03136,0.1061033542303704,0.1165499630630794,0.0747433542303704,0.0851899630630794
11.979,0.0291300000000001,0.1024287791920892,0.1141161994514318,0.0732987791920891,0.0849861994514317
11.984,0.0269699999999999,0.1001321697931638,0.1115731040492019,0.07316216979316391,0.084603104049202
11.988,0.02471,0.0973762385144523,0.1090333421354614,0.07266623851445231,0.0843233421354614
11.993,0.0225899999999998,0.0950796291155269,0.1064962532582859,0.0724896291155271,0.0839062532582861
11.998,0.02044,0.0927830197166015,0.1040068097036326,0.0723430197166015,0.0835668097036326
12.002,0.0182199999999999,0.0914050540772457,0.1016465754473066,0.07318505407724579,0.0834265754473067
12.007,0.0157,0.0877304790389645,0.0992534450671273,0.0720304790389645,0.08355344506712731
12.011,0.0132799999999999,0.0854338696400383,0.0967429323823155,0.07215386964003839,0.0834629323823156
12.015,0.01086,0.0840559040006834,0.0943658033457962,0.0731959040006834,0.0835058033457962
12.019,0.0084599999999999,0.0812999727219718,0.092050129256543,0.0728399727219719,0.0835901292565431
12.024,0.00597,0.0785440414432612,0.089647228614999,0.0725740414432612,0.083677228614999
12.028,0.00383,0.076706753924121,0.087265387069943,0.072876753924121,0.083435387069943
12.032,0.0013799999999999,0.0734915007656242,0.0848549303743953,0.07211150076562431,0.0834749303743954
12.037,-0.0011799999999999,0.0721135351262693,0.0824670298287748,0.0732935351262692,0.0836470298287747
12.041,-0.0034799999999999,0.0698169257273431,0.0801882202352074,0.073296925727343,0.0836682202352073
12.046,-0.0063699999999999,0.0666016725688471,0.0778148802611834,0.072971672568847,0.0841848802611833
