time_s,magnetic_raw_mm,posic_encoder_mm,posic_encoder_filtered,keyence_mm
17.501,-19103.0,56276,55705.02936208986,1.0243699999999998
17.505,-19106.0,56397,55830.14033798458,1.0275599999999998
17.509,-19109.0,56518,55954.43682120903,1.03078
17.514,-19108.0,56639,56078.08018422729,1.0338599999999998
17.518,-19110.0,56759,56201.10076418773,1.03707
17.522,-19113.0,56880,56323.621950827655,1.04028
17.527,-19114.0,57001,56445.841750303065,1.04337
17.531,-19116.0,57123,56567.91893853195,1.04658
17.535,-19118.0,57243,56689.7827073832,1.0497999999999998
17.54,-19119.0,57365,56811.47534086023,1.05304
17.544,-19120.0,57485,56933.03074539096,1.05628
17.548,-19123.0,57606,57054.377046468784,1.05938
17.553,-19125.0,57724,57175.357546643485,1.06263
17.557,-19126.0,57846,57296.143783892316,1.06589
17.561,-19127.0,57967,57417.07143635351,1.0689799999999998
17.566,-19130.0,58094,57538.60780183441,1.0722299999999998
17.57,-19131.0,58220,57661.12759413105,1.07548
17.575,-19132.0,58349,57784.63409682802,1.07873
17.579,-19134.0,58479,57909.32806930044,1.08196
17.583,-19135.0,58608,58034.974242489814,1.08521
17.588,-19137.0,58735,58161.08677080591,1.08845
17.592,-19139.0,58866,58287.77138336243,1.09152
17.596,-19142.0,58996,58415.21192472675,1.09473
17.601,-19143.0,59130,58543.555815012165,1.09795
17.605,-19143.0,59265,58673.119392877445,1.101
17.609,-19146.0,59402,58803.958195600695,1.10421
17.614,-19148.0,59546,58936.71113612711,1.10743
17.618,-19150.0,59688,59071.494289198374,1.11064
17.622,-19150.0,59833,59208.004479380324,1.11384
17.627,-19152.0,59977,59346.09766146014,1.1168999999999998
17.631,-19153.0,60126,59485.85645573316,1.12012
17.635,-19156.0,60279,59627.84242912474,1.12318
17.64,-19157.0,60432,59772.010571464154,1.1263899999999998
17.644,-19158.0,60591,59918.52291663691,1.12961
17.648,-19162.0,60755,60068.00471123334,1.1328299999999998
17.653,-19163.0,60919,60220.36294495019,1.1359
17.657,-19164.0,61099,60376.612730230096,1.13913
17.662,-19166.0,61271,60536.77555356659,1.14251
17.666,-19167.0,61450,60699.97707581424,1.14588
17.671,-19168.0,61663,60869.67684091454,1.14896
17.676,-19172.0,61885,61048.84709233244,1.15279
17.681,-19173.0,62077,61233.531150402596,1.15646
17.685,-19175.0,62280,61420.75438433555,1.15984
17.69,-19177.0,62496,61612.391232734655,1.1629299999999998
17.694,-19178.0,62722,61809.84569533716,1.16647
17.699,-19181.0,62948,62012.95578122099,1.1697099999999998
17.703,-19182.0,63183,62221.49253095746,1.1732399999999998
17.708,-19184.0,63450,62438.44236969791,1.1766299999999998
17.713,-19186.0,63701,62663.72345362359,1.1802899999999998
17.717,-19187.0,63996,62898.458912464404,1.18351
17.722,-19191.0,64266,63142.65778575211,1.18731
17.727,-19190.0,64568,63395.138563917906,1.1906599999999998
17.732,-19194.0,64888,63659.213542213896,1.19402
17.737,-19195.0,65244,63937.93501561698,1.19768
17.742,-19197.0,65576,64229.58988556649,1.20161
17.747,-19199.0,65911,64529.5353786151,1.20495
17.751,-19201.0,66267,64838.50642008818,1.20844
17.756,-19202.0,66642,65158.67733807654,1.21192
17.762,-19205.0,66986,65486.64038373658,1.21584
17.767,-19207.0,67351,65819.86109943768,1.2194699999999998
17.772,-19209.0,67680,66155.81185451396,1.22339
17.777,-19212.0,67980,66487.51264967104,1.22703
17.782,-19212.0,68258,66810.7532919202,1.2303799999999998
17.786,-19217.0,68588,67130.18185584914,1.23358
17.791,-19216.0,68852,67445.16673015483,1.2375099999999999
17.796,-19218.0,69105,67748.96046219132,1.24086
17.8,-19221.0,69351,68041.99717499009,1.24391
17.805,-19223.0,69587,68324.72404354629,1.24725
17.809,-19224.0,69843,68600.17435149814,1.2503
17.814,-19225.0,70095,68871.37478811792,1.25392
17.819,-19228.0,70323,69136.39359595007,1.25739
17.823,-19228.0,70549,69393.879875958,1.26071
17.828,-19233.0,70785,69646.11852584558,1.26402
17.833,-19233.0,71026,69895.6351871058,1.2675999999999998
17.838,-19235.0,71233,70140.09632527406,1.2713299999999998
17.842,-19235.0,71430,70376.1447929001,1.27448
17.847,-19238.0,71620,70603.76328771673,1.27761
17.851,-19241.0,71839,70826.80139941802,1.2807499999999998
17.856,-19242.0,72046,71047.850696635,1.28446
17.861,-19245.0,72244,71265.22488920315,1.2878599999999998
17.866,-19247.0,72442,71478.76054361314,1.2912499999999998
17.871,-19248.0,72649,71690.10974403782,1.2949199999999998
17.876,-19251.0,72868,71901.78601136549,1.2985699999999998
17.882,-19254.0,73077,72113.92267137795,1.3027799999999998
17.888,-19256.0,73281,72324.94256048673,1.30642
17.893,-19255.0,73481,72534.17537184223,1.3103099999999999
17.899,-19259.0,73676,72741.0836040478,1.31392
17.904,-19261.0,73863,72944.83999618907,1.31767
17.909,-19263.0,74055,73145.7718213173,1.3214
17.915,-19265.0,74247,73344.93401648775,1.32512
17.92,-19269.0,74423,73541.09218119249,1.329
17.925,-19270.0,74584,73731.7705345332,1.33246
17.93,-19272.0,74739,73915.97444483313,1.33564
17.934,-19273.0,74898,74094.78854353857,1.33869
17.939,-19276.0,75071,74271.06383157255,1.34201
17.944,-19277.0,75262,74448.47333592283,1.34546
17.95,-19281.0,75419,74625.2073276032,1.3494799999999998
17.954,-19281.0,75567,74797.13992684039,1.3525399999999999
17.959,-19284.0,75733,74966.11398461729,1.3557199999999998
17.964,-19285.0,75896,75134.20161363397,1.3590499999999999
17.968,-19286.0,76085,75303.85689187444,1.36239
17.974,-19290.0,76247,75474.67016353419,1.36641
17.979,-19291.0,76397,75642.54853567164,1.36974
17.983,-19293.0,76557,75807.87536287679,1.3727999999999998
17.988,-19296.0,76704,75970.85898391441,1.37625
17.993,-19297.0,76859,76131.46833379394,1.37916
17.997,-19299.0,77029,76292.45227129076,1.3824999999999998
18.002,-19303.0,77180,76453.3403280152,1.38597
18.007,-19303.0,77367,76615.8355744943,1.3890099999999999
18.012,-19306.0,77523,76780.11489996781,1.39291
18.017,-19308.0,77677,76942.55574650668,1.39597
18.021,-19310.0,77843,77104.51299701724,1.39914
18.026,-19312.0,78022,77268.55904405777,1.40262
18.031,-19314.0,78188,77434.28004198505,1.4060899999999998
18.036,-19316.0,78380,77602.63196019348,1.4095399999999998
18.042,-19318.0,78558,77774.28230216808,1.41342
18.047,-19321.0,78747,77948.28037369743,1.41689
18.052,-19323.0,78920,78123.66571179393,1.4204599999999998
18.057,-19325.0,79111,78300.36158874414,1.42377
18.062,-19327.0,79285,78478.20741543923,1.4275099999999998
18.067,-19330.0,79484,78657.76786194836,1.43065
18.072,-19333.0,79676,78840.4863540939,1.43451
18.078,-19336.0,79877,79025.93532615957,1.43796
18.083,-19336.0,80078,79214.46536670924,1.44153
18.088,-19340.0,80289,79406.45666665,1.4451
18.093,-19340.0,80477,79599.93563796567,1.44897
18.098,-19345.0,80659,79791.73470159885,1.4521199999999999
18.103,-19347.0,80842,79981.69137564777,1.45527
18.107,-19349.0,81056,80173.34070772852,1.4583
18.112,-19351.0,81258,80368.22953804894,1.46186
18.117,-19351.0,81467,80565.22072074222,1.4651399999999999
18.122,-19355.0,81683,80765.28460888169,1.46844
18.127,-19357.0,81893,80967.91148171433,1.4718499999999999
18.132,-19360.0,82095,81171.20665993821,1.47511
18.136,-19362.0,82291,81373.65085015573,1.4781
18.14,-19364.0,82487,81574.81827645334,1.48097
18.145,-19364.0,82690,81775.65534165606,1.48408
18.149,-19368.0,82883,81975.93030947074,1.48705
18.154,-19370.0,83076,82174.76391442823,1.49017
18.158,-19372.0,83289,82374.42299204975,1.49314
18.163,-19376.0,83481,82574.64493126748,1.49648
18.168,-19377.0,83659,82771.85100314918,1.4997099999999999
18.172,-19378.0,83831,82964.657466946,1.50252
18.177,-19382.0,84031,83156.11539087904,1.50545
18.182,-19383.0,84211,83347.28446165711,1.50901
18.187,-19386.0,84385,83535.64626608559,1.5121499999999999
18.192,-19388.0,84551,83720.37011312805,1.51538
18.197,-19390.0,84709,83900.59176718025,1.51854
18.202,-19392.0,84876,84077.30229450724,1.52185
18.208,-19395.0,85006,84248.42357287715,1.5250299999999999
18.212,-19395.0,85130,84410.80326317756,1.5278999999999998
18.217,-19398.0,85260,84566.17330439121,1.53042
18.223,-19398.0,85375,84715.03092414446,1.53321
18.228,-19399.0,85491,84857.27952027839,1.5356699999999999
18.233,-19402.0,85600,84993.63413548848,1.5381799999999999
18.238,-19403.0,85710,85124.66814366714,1.5406
18.243,-19406.0,85817,85251.23757093766,1.54297
18.249,-19408.0,85930,85374.5241579756,1.5451899999999998
18.254,-19410.0,86023,85493.79143746459,1.54748
18.259,-19410.0,86123,85608.54791885096,1.5494299999999999
18.264,-19413.0,86224,85720.47981554251,1.55158
18.269,-19414.0,86332,85830.93925763047,1.55381
18.275,-19417.0,86418,85938.73202951474,1.5561699999999998
18.279,-19420.0,86503,86042.10801575861,1.55805
18.284,-19419.0,86587,86141.7441716475,1.55989
18.288,-19423.0,86678,86238.9758352042,1.56169
18.293,-19423.0,86764,86334.47752608571,1.5637699999999999
18.297,-19425.0,86843,86427.40323934164,1.5657299999999998
18.302,-19426.0,86923,86517.66896496442,1.56759
18.306,-19429.0,87003,86605.90077978624,1.56937
18.31,-19430.0,87081,86692.30352878569,1.57121
18.315,-19432.0,87161,86777.23959810752,1.5730499999999998
18.319,-19434.0,87240,86861.0986388281,1.5749499999999999
18.324,-19437.0,87331,86945.18373365213,1.57673
18.329,-19439.0,87414,87029.84634801437,1.57891
18.333,-19440.0,87495,87113.98142829776,1.58077
18.337,-19443.0,87577,87197.594429729,1.58267
18.342,-19443.0,87660,87280.98691624333,1.58461
18.346,-19446.0,87743,87364.30164083512,1.58655
18.351,-19448.0,87826,87447.55401019068,1.58849
18.355,-19452.0,87910,87530.85544170324,1.59046
18.359,-19452.0,87993,87614.19621486648,1.59249
18.364,-19456.0,88082,87698.0638509505,1.5945399999999998
18.369,-19458.0,88169,87782.75021723547,1.5967799999999999
18.373,-19460.0,88255,87867.79591215804,1.59886
18.377,-19464.0,88342,87953.12974324492,1.601
18.382,-19463.0,88431,88038.99181266087,1.6032899999999999
18.387,-19467.0,88530,88126.46622060216,1.6056
18.391,-19470.0,88621,88215.43164666864,1.60805
18.396,-19472.0,88711,88304.70111227535,1.61035
18.4,-19474.0,88814,88395.40313730742,1.61269
18.405,-19479.0,88920,88488.83890482881,1.6155
18.41,-19481.0,89016,88583.77334616095,1.61825
18.415,-19483.0,89108,88678.52265003782,1.6207099999999999
18.419,-19488.0,89203,88773.02443389106,1.62323
18.424,-19490.0,89296,88867.42680113835,1.62578
18.428,-19494.0,89391,88961.74944882949,1.62838
18.432,-19496.0,89487,89056.30536104235,1.6308699999999998
18.437,-19498.0,89582,89151.04832192746,1.6335199999999999
18.441,-19503.0,89677,89245.84220903555,1.63621
18.445,-19504.0,89773,89340.77599571725,1.63879
18.45,-19507.0,89870,89436.02009053515,1.64149
18.454,-19512.0,89967,89531.61207644682,1.6442299999999999
18.458,-19516.0,90064,89627.48302705787,1.64686
18.463,-19518.0,90163,89723.77579846434,1.64964
18.467,-19520.0,90261,89820.50588002712,1.6524299999999998
18.471,-19524.0,90361,89917.68569225643,1.65526
18.476,-19527.0,90460,90015.3251948321,1.65807
18.48,-19530.0,90560,90113.33331098127,1.66089
18.484,-19534.0,90661,90211.83513499534,1.66374
18.489,-19537.0,90763,90310.9309766897,1.66649
18.493,-19542.0,90869,90410.99846139441,1.6695
18.498,-19545.0,90983,90513.03383915238,1.67226
18.502,-19548.0,91090,90616.74628166317,1.67543
18.507,-19553.0,91209,90722.29883408787,1.67835
18.512,-19558.0,91317,90829.42598533366,1.68166
18.516,-19561.0,91427,90936.92419727692,1.68446
18.52,-19564.0,91536,91044.81901619173,1.68739
18.525,-19568.0,91647,91153.13092696195,1.6904599999999999
18.529,-19573.0,91769,91263.06511400717,1.69341
18.534,-19577.0,91887,91374.99360388509,1.69677
18.538,-19580.0,92000,91487.629704046,1.69959
18.543,-19584.0,92115,91600.53602871086,1.70254
18.547,-19588.0,92232,91714.05529199401,1.70539
18.551,-19592.0,92350,91828.36324413381,1.70838
18.556,-19597.0,92471,91943.6998777921,1.71137
18.56,-19603.0,92594,92060.3566999369,1.7143599999999999
18.564,-19605.0,92716,92178.17120961286,1.71736
18.569,-19610.0,92842,92297.21122794176,1.7202199999999999
18.573,-19615.0,92971,92417.92739160408,1.72322
18.577,-19618.0,93104,92540.68105427729,1.72623
18.582,-19624.0,93232,92664.96947053107,1.7294
18.586,-19627.0,93366,92790.58762841,1.73226
18.591,-19632.0,93499,92917.7673869405,1.73526
18.595,-19639.0,93641,93046.99185729798,1.73826
18.6,-19642.0,93781,93178.5493704239,1.7414
18.604,-19645.0,93926,93312.27487859082,1.74437
18.608,-19652.0,94073,93448.43228708635,1.74736
18.613,-19655.0,94223,93587.03508825021,1.75036
18.617,-19662.0,94378,93728.39129076671,1.7533699999999999
18.622,-19667.0,94531,93872.25256279431,1.75637
18.626,-19671.0,94690,94018.51883675164,1.75925
18.63,-19676.0,94858,94168.19956603606,1.76227
18.635,-19681.0,95024,94321.31169930179,1.76541
18.639,-19688.0,95195,94477.47257451763,1.76831
18.643,-19694.0,95371,94637.06878732903,1.77135
18.648,-19697.0,95556,94800.80659130566,1.77441
18.652,-19702.0,95744,94969.05418621638,1.7774699999999999
18.656,-19709.0,95935,95141.51244268633,1.78056
18.661,-19716.0,96142,95319.2293180621,1.7834999999999999
18.665,-19719.0,96344,95502.25263630011,1.78669
18.67,-19726.0,96553,95689.72917757224,1.78975
18.674,-19732.0,96772,95882.460715049,1.79283
18.678,-19737.0,96999,96081.18923268249,1.7959
18.683,-19744.0,97232,96286.11345513846,1.79897
18.687,-19748.0,97471,96497.19460813372,1.80205
18.692,-19756.0,97717,96714.50066277012,1.80512
18.696,-19761.0,97969,96938.08612328282,1.80803
18.7,-19767.0,98226,97167.79656882632,1.81107
18.705,-19773.0,98494,97404.00348928239,1.81412
18.709,-19779.0,98766,97646.90570941893,1.81717
18.713,-19786.0,99038,97895.57296662375,1.82023
18.718,-19792.0,99304,98148.26867604948,1.82315
18.722,-19797.0,99566,98403.20406336462,1.82622
18.726,-19803.0,99825,98659.24194710903,1.82927
18.731,-19812.0,100091,98916.56014639391,1.8321699999999999
18.735,-19817.0,100343,99174.21155472464,1.83537
18.74,-19824.0,100635,99434.7057972248,1.83843
18.745,-19832.0,100896,99698.37120212037,1.84192
18.749,-19839.0,101167,99962.49915183481,1.84514
18.754,-19847.0,101416,100225.80924591795,1.8487799999999999
18.759,-19854.0,101646,100484.40193284383,1.85198
18.763,-19863.0,101867,100736.43808632584,1.85504
18.768,-19868.0,102083,100981.82984395156,1.85798
18.772,-19874.0,102300,101221.49738294406,1.8610499999999999
18.776,-19883.0,102537,101458.65514860682,1.86411
18.781,-19891.0,102754,101693.800393182,1.86761
18.786,-19899.0,102989,101927.13372378223,1.87082
18.791,-19906.0,103194,102157.82537018819,1.8744399999999999
18.796,-19916.0,103406,102384.12026657621,1.87748
18.8,-19921.0,103620,102607.78109360034,1.8808099999999999
18.805,-19932.0,103843,102830.41942477642,1.88427
18.811,-19940.0,104034,103049.95939039544,1.88815
18.815,-19948.0,104251,103266.42047926667,1.89117
18.821,-19956.0,104449,103481.10614026137,1.8950099999999999
18.826,-19962.0,104659,103693.67469019046,1.89814
18.831,-19973.0,104846,103903.45588959938,1.90194
18.836,-19982.0,105036,104109.02072253547,1.9051799999999999
18.841,-19990.0,105197,104308.62891970272,1.9085299999999998
18.845,-19998.0,105356,104500.38968912982,1.9114799999999998
18.85,-20005.0,105523,104686.45219213805,1.9143999999999999
18.854,-20014.0,105702,104869.92666903569,1.9174499999999999
18.859,-20022.0,105881,105052.51463413423,1.92088
18.864,-20032.0,106035,105231.91514934548,1.92404
18.869,-20039.0,106186,105405.98596352535,1.92705
18.873,-20046.0,106335,105575.28771502546,1.9299499999999998
18.878,-20054.0,106484,105740.56715449701,1.93283
18.882,-20061.0,106627,105902.02682889608,1.93571
18.886,-20069.0,106786,106061.41416613005,1.93845
18.891,-20077.0,106940,106220.22944576168,1.9415799999999999
18.896,-20085.0,107088,106377.49631252515,1.94469
18.9,-20093.0,107241,106533.42248464076,1.94754
18.905,-20101.0,107395,106688.86796811805,1.95065
18.91,-20111.0,107551,106844.22518957769,1.95376
18.915,-20118.0,107712,107000.20507829468,1.95685
18.92,-20127.0,107877,107157.57583607316,1.96007
18.925,-20136.0,108047,107316.95346369376,1.9634399999999999
18.93,-20144.0,108213,107478.03941052692,1.96692
18.935,-20153.0,108371,107639.30645538248,1.97013
18.94,-20162.0,108539,107800.9168443245,1.97336
18.946,-20171.0,108704,107963.4959940837,1.97685
18.951,-20180.0,108851,108124.7716408809,1.98006
18.955,-20187.0,109015,108284.90297982936,1.98315
18.961,-20195.0,109163,108444.21579164993,1.9865
18.965,-20204.0,109323,108602.47599542869,1.9894399999999999
18.97,-20213.0,109480,108760.78370915876,1.9927599999999999
18.975,-20219.0,109639,108919.03045668906,1.99582
18.98,-20229.0,109790,109076.63393796497,1.99901
18.985,-20235.0,109927,109231.54221107787,2.00205
18.989,-20244.0,110067,109383.19957284407,2.00469
18.994,-20250.0,110209,109532.74543036763,2.00746
18.998,-20257.0,110353,109680.9943809985,2.01034
19.003,-20264.0,110503,109828.99588159307,2.01322
19.008,-20272.0,110671,109979.17647478734,2.01621
19.013,-20280.0,110841,110133.08568845874,2.01946
19.018,-20288.0,111017,110290.77729004304,2.02272
19.023,-20297.0,111185,110451.30376245394,2.02607
19.029,-20305.0,111348,110612.81562175849,2.0293
19.033,-20312.0,111498,110773.33449964633,2.03217
19.038,-20318.0,111644,110931.37305788726,2.03491
19.042,-20326.0,111791,111087.12552363984,2.0376499999999997
19.046,-20333.0,111941,111241.44108478675,2.04027
19.051,-20339.0,112098,111395.59506177621,2.04303
19.055,-20344.0,112270,111551.7988585954,2.04578
19.06,-20352.0,112442,111711.13229957654,2.04889
19.065,-20360.0,112620,111873.56969879435,2.0517499999999997
19.07,-20367.0,112804,112039.68483844788,2.05488
19.074,-20376.0,112976,112208.15468216373,2.05788
19.079,-20381.0,113168,112379.30520642921,2.06064
19.084,-20387.0,113367,112555.28000357261,2.06378
19.089,-20396.0,113581,112737.30264789924,2.0669399999999998
19.094,-20403.0,113761,112922.29270111572,2.07022
19.099,-20410.0,113988,113110.95006262306,2.07313
19.104,-20418.0,114211,113306.80785863272,2.0765599999999997
19.109,-20425.0,114410,113505.66572432843,2.0797499999999998
19.113,-20431.0,114608,113704.45268739821,2.08258
19.118,-20437.0,114850,113907.44251215736,2.08541
19.123,-20445.0,115080,114116.97252262096,2.0888999999999998
19.128,-20452.0,115295,114329.07222983817,2.092
19.133,-20457.0,115507,114541.44937196063,2.09498
19.137,-20465.0,115722,114754.04898182175,2.09796
19.142,-20470.0,115933,114966.72791952174,2.10097
19.146,-20478.0,116135,115178.18264681633,2.10411
19.151,-20483.0,116348,115388.8538384063,2.10724
19.156,-20490.0,116551,115598.99579654256,2.1103899999999998
19.161,-20495.0,116751,115807.42555501162,2.11355
19.166,-20503.0,116971,116016.16641971197,2.11672
19.171,-20509.0,117166,116224.66143641196,2.1204199999999997
19.176,-20517.0,117365,116430.87898735038,2.1236099999999998
19.181,-20525.0,117552,116634.47779309693,2.12706
19.186,-20527.0,117748,116835.67950655884,2.1304
19.191,-20534.0,117921,117033.57217040722,2.13386
19.196,-20542.0,118076,117224.74980429985,2.13708
19.201,-20545.0,118227,117408.36344273978,2.14002
19.205,-20554.0,118378,117585.51545986632,2.14298
19.209,-20557.0,118522,117756.79263091573,2.14594
19.214,-20561.0,118683,117924.34954950446,2.1488
19.219,-20567.0,118826,118088.82423251533,2.15219
19.223,-20573.0,118964,118248.54889896455,2.15516
19.227,-20577.0,119095,118403.27589418947,2.15817
19.232,-20581.0,119251,118555.77852577082,2.16105
19.237,-20587.0,119387,118706.99281465785,2.16459
19.241,-20593.0,119527,118855.58900465135,2.16775
19.246,-20597.0,119666,119002.38299967538,2.1709
19.251,-20601.0,119794,119146.54310391947,2.1742
19.255,-20609.0,119939,119289.18553962934,2.17721
19.26,-20612.0,120072,119431.10631282802,2.18064
19.265,-20619.0,120201,119570.86339303706,2.18381
19.269,-20620.0,120344,119709.87609663814,2.18697
19.275,-20627.0,120493,119850.27316780733,2.19057
19.28,-20634.0,120633,119991.48313731134,2.19432
19.285,-20637.0,120779,120133.0477590332,2.1978
19.29,-20643.0,120905,120273.50988253533,2.20154
19.295,-20649.0,121035,120411.50293093015,2.20477
19.3,-20652.0,121162,120547.61515624692,2.20826
19.305,-20656.0,121301,120683.11076770513,2.21163
19.31,-20661.0,121430,120818.31005911637,2.21528
19.315,-20665.0,121572,120953.56892882427,2.21867
19.32,-20670.0,121697,121088.4793200877,2.2226
19.325,-20675.0,121838,121223.01121249313,2.22598
19.331,-20681.0,121961,121357.04147028456,2.22977
19.335,-20684.0,122085,121488.98540648064,2.23313
19.34,-20688.0,122224,121620.84138721626,2.23636
19.345,-20692.0,122369,121754.70716551565,2.24014
19.351,-20697.0,122507,121890.08548433523,2.24436
19.356,-20700.0,122645,122025.98322729154,2.24786
19.362,-20706.0,122763,122160.31621922173,2.25163
19.366,-20710.0,122883,122291.61134134674,2.2548399999999997
19.371,-20713.0,122994,122419.77703349544,2.25791
19.375,-20716.0,123106,122544.6408128021,2.26112
19.379,-20720.0,123216,122666.75781204566,2.26408
19.384,-20722.0,123327,122786.57317757093,2.26716
19.388,-20727.0,123442,122905.03823956542,2.27025
19.392,-20729.0,123557,123022.81678145644,2.27319
19.397,-20733.0,123683,123141.13451592338,2.27627
19.401,-20738.0,123799,123259.98367788404,2.27963
19.406,-20741.0,123930,123379.75429343397,2.28256
19.411,-20743.0,124048,123500.46192468728,2.28593
19.415,-20747.0,124180,123622.01998731546,2.28902
19.42,-20750.0,124320,123746.43937835691,2.29238
19.425,-20753.0,124446,123872.55881417658,2.29589
19.429,-20756.0,124603,124001.72554511797,2.29895
19.434,-20761.0,124755,124135.91146432284,2.30271
19.44,-20764.0,124895,124272.4380642955,2.30647
19.444,-20768.0,125028,124408.9593941125,2.30966
19.449,-20770.0,125177,124546.36806652894,2.3128699999999998
19.454,-20773.0,125349,124688.35173951587,2.31622
19.459,-20776.0,125489,124833.11241628697,2.32015
19.464,-20781.0,125647,124978.71301471785,2.32323
19.469,-20783.0,125813,125127.56276680881,2.32673
19.474,-20785.0,125970,125278.91886641017,2.3302199999999997
19.478,-20790.0,126135,125432.18567684726,2.33345
19.483,-20792.0,126314,125589.16402585343,2.33684
19.488,-20795.0,126493,125750.50544430614,2.3405199999999997
19.493,-20799.0,126679,125916.03893540167,2.34406
19.498,-20804.0,126875,126086.61801308568,2.34758
19.504,-20805.0,127062,126261.34207685526,2.35139
19.508,-20808.0,127275,126441.07396974403,2.35477
19.514,-20812.0,127471,126625.71307741954,2.35859
19.519,-20816.0,127682,126814.08902494682,2.36199
19.524,-20817.0,127899,127007.54177259558,2.36555
19.529,-20820.0,128119,127205.95704106003,2.36908
19.534,-20823.0,128334,127408.15349782328,2.37247
19.538,-20830.0,128581,127616.05669562441,2.3757099999999998
19.543,-20829.0,128801,127829.03129454957,2.37953
19.548,-20833.0,129053,128046.56783226632,2.38251
19.553,-20835.0,129314,128271.8240587506,2.38607
19.558,-20838.0,129577,128504.36019515725,2.38949
19.562,-20842.0,129857,128744.61609984153,2.39289
19.567,-20845.0,130144,128993.43979951393,2.39643
19.572,-20846.0,130426,129249.33191453668,2.39982
19.576,-20847.0,130722,129511.78357413784,2.40293
19.581,-20851.0,131048,129783.85393947244,2.4062099999999997
19.586,-20853.0,131409,130070.07639797538,2.40962
19.591,-20857.0,131743,130368.43955242977,2.41345
19.596,-20861.0,132091,130675.25018968865,2.41699
19.601,-20863.0,132426,130988.93370395107,2.42052
19.606,-20864.0,132770,131307.73214443633,2.42419
19.612,-20868.0,133131,131633.20775207225,2.42788
19.617,-20872.0,133471,131963.64135135798,2.43172
19.623,-20874.0,133813,132296.1684331046,2.43571
19.628,-20876.0,134111,132626.21356980372,2.43969
19.633,-20876.0,134435,132952.48536298465,2.44338
19.639,-20882.0,134761,133278.50518041808,2.44751
19.645,-20885.0,135020,133597.88383859702,2.4516299999999998
19.65,-20886.0,135284,133905.795209188,2.45492
19.655,-20889.0,135557,134205.89814857102,2.4585
19.66,-20893.0,135792,134496.86688061082,2.46234
19.665,-20896.0,136048,134778.82705849674,2.46577
19.67,-20896.0,136300,135055.24758824785,2.46959
19.675,-20901.0,136556,135327.22602015806,2.47329
19.681,-20903.0,136795,135594.3546295733,2.47714
19.686,-20906.0,137026,135855.11771470797,2.48086
19.691,-20908.0,137249,136109.19144284513,2.48456
19.696,-20910.0,137437,136353.6414352688,2.48812
19.701,-20913.0,137627,136587.1053227986,2.49137
19.705,-20914.0,137807,136810.96723693408,2.49449
19.709,-20917.0,137988,137026.23801306813,2.4976
19.714,-20920.0,138169,137234.7188452374,2.50072
19.718,-20919.0,138357,137438.4484425347,2.50384
19.723,-20924.0,138537,137638.26908663023,2.50725
19.728,-20925.0,138713,137833.76648604337,2.5105
19.732,-20928.0,138882,138024.70749453205,2.51372
19.737,-20930.0,139049,138211.10328462464,2.5168
19.741,-20931.0,139229,138394.94407882896,2.5198799999999997
19.746,-20935.0,139419,138579.0145422525,2.52323
19.751,-20937.0,139585,138761.88228688366,2.5269
19.756,-20938.0,139750,138941.30902357327,2.5301299999999998
19.76,-20940.0,139917,139118.07556986055,2.5333699999999997
19.765,-20943.0,140079,139292.41179004125,2.5366
19.769,-20946.0,140253,139465.4926380119,2.5398199999999997
19.774,-20947.0,140436,139639.6471628223,2.54317
19.78,-20948.0,140608,139814.4645144384,2.54679
19.784,-20951.0,140795,139990.2096221114,2.55017
19.79,-20953.0,140959,140165.90616749454,2.55395
19.794,-20956.0,141122,140339.18625579507,2.55719
19.799,-20959.0,141305,140512.41085122147,2.5604199999999997
19.804,-20960.0,141464,140685.19469566428,2.56405
19.809,-20962.0,141635,140856.43635537833,2.56725
19.814,-20966.0,141813,141028.3235781772,2.57074
19.819,-20966.0,141991,141201.42190324297,2.57436
19.824,-20970.0,142182,141376.77920060646,2.57786
19.829,-20970.0,142350,141552.9572765439,2.58175
19.834,-20974.0,142539,141729.5953868329,2.58508
19.84,-20977.0,142696,141905.51269159056,2.5888
19.844,-20977.0,142879,142080.25762232408,2.59199
19.849,-20979.0,143056,142256.0437207776,2.59559
19.854,-20981.0,143246,142433.3581464288,2.59904
19.86,-20984.0,143422,142611.79903420282,2.60276
19.865,-20988.0,143583,142788.2703701149,2.60621
19.869,-20988.0,143744,142961.67642663288,2.60937
19.874,-20990.0,143895,143131.63388461486,2.61251
19.878,-20990.0,144053,143298.52881278645,2.61538
19.883,-20995.0,144212,143463.76048443734,2.61837
19.887,-20996.0,144390,143629.6396980716,2.62135
19.892,-20997.0,144567,143797.8212957529,2.62461
19.897,-20999.0,144748,143968.14630405448,2.62788
19.902,-21002.0,144915,144139.19942506662,2.63128
19.906,-21001.0,145107,144311.9260954253,2.63426
19.911,-21005.0,145298,144488.3722571605,2.63778
19.916,-21007.0,145476,144666.41409651632,2.64105
19.92,-21010.0,145649,144843.95233050513,2.64419
19.925,-21010.0,145861,145024.45488466084,2.64721
19.93,-21013.0,146049,145208.82039669706,2.65076
19.935,-21014.0,146226,145392.816301633,2.65392
19.939,-21015.0,146428,145577.90271286256,2.65694
19.944,-21019.0,146614,145764.75514094683,2.66021
19.948,-21020.0,146827,145954.11338635665,2.66319
19.953,-21023.0,147061,146150.23601316303,2.6666
19.959,-21024.0,147300,146354.35846175216,2.67014
19.964,-21026.0,147512,146562.71636668505,2.6736899999999997
