time_s,magnetic_raw_mm,magnetic_raw_filtered,magnetic_filtered_mm,posic_encoder_mm,posic_encoder_filtered,keyence_mm
15.562,0.2866168529859374,0.3020344532368546,0.05211283889410545,0.2810371133760937,0.29657983930991116,
15.567,0.282482956067871,0.2985703033289184,0.048648677470199075,0.2782304111341523,0.293222374828382,
15.572,0.2792677029093751,0.2950644626568678,0.0455719551529139,0.27481834174198827,0.28991406126844443,
15.577,0.2755931278710939,0.2915706931447908,0.04209411940759722,0.2719382616636562,0.2866378914955119,
15.582,0.2732965184721676,0.28817760694765676,0.03897181601894584,0.2688930814534453,0.2834238421864117,
15.587,0.2700812653136717,0.2849107579321973,0.03575835048755849,0.2652425340930117,0.2801832807028668,
15.593,0.2645694027562495,0.28142662199107554,0.031738099992972835,0.2623257650964843,0.27693418062823383,
15.598,0.26181347147753886,0.27781375127585106,0.02865226146141353,0.2588586623270273,0.27369640628653763,
15.604,0.25859821831904295,0.2743251609628473,0.02487359064507455,0.25599692670779295,0.27047316553281997,
15.608,0.2549236432807618,0.27084522405905354,0.021778635899242005,0.25319022446585154,0.267327000255006,
15.613,0.2526270338818355,0.26746322986594095,0.018811308153238393,0.2503284888466172,0.2642426397699808,
15.618,0.24987110260312484,0.2642507771211235,0.015638865586081963,0.24730165309550392,0.2611860317945033,
15.623,0.24665584944462893,0.2610832714254999,0.01240716762614813,0.2444399174762695,0.25815167782500953,
15.627,0.24389991816591738,0.25795180758403713,0.009439839880144518,0.24168824861162105,0.25516242766254704,
15.632,0.24206263064677724,0.2549857504103832,0.006549999955464791,0.23889989082877736,0.25221661409586144,
15.636,0.23792873372871082,0.25201582282947504,0.0035826722094611796,0.23620325534142186,0.24931108297177812,
15.641,0.2347134805702149,0.2489062860161481,0.0007201809276020654,0.23341489755857808,0.24643785327676637,
15.645,0.23241687117128862,0.24586680777856734,-0.0022289143898559516,0.23016792829829294,0.2435360074341345,
15.651,0.2292016180127927,0.24288350766647093,-0.0057021920280346805,0.2270860591698867,0.24058213889035918,
15.656,0.22644568673408205,0.2398997534276666,-0.008760681916773372,0.22413260125516404,0.23761563088015544,
15.66,0.22277111169580088,0.23687013315167477,-0.011910333948246254,0.2209223209130742,0.23462626679207232,
15.665,0.21909653665751883,0.23371273033937204,-0.015142031908180087,0.2178221073255703,0.23160403693423853,
15.67,0.2158812834990229,0.23049836396388285,-0.018305358261063276,0.21468520481987108,0.22856272192346272,
15.675,0.21312535222031226,0.2273293237782577,-0.021514265685312672,0.2115299578550742,0.22550065125030716,
15.68,0.2094507771820311,0.22415112758475547,-0.02475963796665681,0.20815457738110546,0.22239831277318614,
15.686,0.20623552402353518,0.22092008754489584,-0.028219241283426122,0.20433892988879296,0.21919826323059152,
15.691,0.20347959274482363,0.21773767718724946,-0.03180647160002348,0.20103692725121483,0.2159271308014244,
15.697,0.1993456958267572,0.21450325792022762,-0.03508830873846147,0.1976065133999531,0.2126371613475151,
15.702,0.1961304426682613,0.21118163219453306,-0.038402052626855365,0.19430451076237498,0.2093320869799183,
15.707,0.19291518950976538,0.20788108167786912,-0.04156082087260149,0.19078237461562497,0.20600581407808122,
15.712,0.18878129259169896,0.2045064270459878,-0.04500219176082432,0.1871685161733867,0.20263164920336796,
15.717,0.18556603943320304,0.2010723502771412,-0.04834784239917589,0.18403161366768753,0.19925724348640483,
15.722,0.18235078627470713,0.19768162823264157,-0.051228566109582374,0.1804177552254492,0.195882644644389,
15.727,0.17867621123642508,0.1942801693140249,-0.05454686810511333,0.17621687409208595,0.192402489836737,
15.733,0.17546095807792916,0.1908701007790261,-0.05838935242136678,0.17287818253631249,0.18886495138832946,
15.737,0.17224570491943325,0.18749863030450759,-0.06135668016737128,0.16953949098053905,0.18536680974999914,
15.742,0.16994909552050785,0.18424911436732727,-0.06425107819918718,0.16629252172025388,0.18190934567740666,
15.746,0.16535587672265617,0.18096088490465714,-0.06708622083822657,0.1622200518005742,0.17841180945633786,
15.751,0.16259994544394463,0.17759611020124969,-0.07061875386918359,0.15867957119472653,0.17485306426896408,
15.756,0.15938469228544871,0.17430646154150597,-0.07357696540091396,0.15484557924331638,0.17126886161000637,
15.761,0.1561694391269528,0.17103155259126654,-0.07688159307503462,0.15024112000980466,0.16755884417177555,
15.766,0.15249486408867163,0.16772296114066185,-0.08051896257013702,0.14635209468110155,0.16374248739668898,
15.771,0.14882028905039046,0.16434185869577372,-0.08360935920883161,0.14198611341585937,0.159864484295293,
15.776,0.14560503589189455,0.1609481134805593,-0.08709631116842154,0.1373999986414453,0.1558679927339719,
15.782,0.14193046085361338,0.15754423036102275,-0.09059693744942177,0.13266712819424997,0.15174014319123352,
15.787,0.13871520769511658,0.15413221792319654,-0.09408844751614787,0.128025980042543,0.1475015093639322,
15.792,0.1350406326568354,0.15071368679928354,-0.0976027481185584,0.12408192133654689,0.143252182736185,
15.797,0.13228470137812476,0.14733543039774782,-0.10053361100746905,0.11892712833010549,0.13894339854210727,
15.803,0.12769148258027307,0.1438984654647407,-0.10446725746645669,0.11490969178771876,0.13457966785096648,
15.807,0.12447622942177716,0.14036892182267174,-0.10760323517652015,0.1103969548496953,0.1302354811262855,
15.813,0.120801654383496,0.1368561455236331,-0.11133176681435497,0.1061777292572344,0.12588697632872023,
15.818,0.11666775746542957,0.13326581074516597,-0.11480960255967165,0.10258221527409378,0.12162587200278359,
15.823,0.11437114806650328,0.12974978952096008,-0.11775869787712878,0.09885829007726954,0.11748391784264474,
15.828,0.11115589490800737,0.12638436214726695,-0.12102686069415647,0.0944189309756367,0.11335391308140134,
15.834,0.10564403235058606,0.12282117881872844,-0.1251109246886566,0.09097017266527735,0.1092607491343449,
15.838,0.10288810107187452,0.1191449220868429,-0.12819676322021412,0.08665922477732813,0.10520984768810449,
15.845,0.09829488227402283,0.11546899854278164,-0.13245403528591027,0.08249503256216018,0.10112196227146512,
15.85,0.09507962911552692,0.11174784028830652,-0.1364606114590856,0.07933978559736327,0.09711890778947556,
15.855,0.09140505407724575,0.10808141328161766,-0.13961482159769556,0.07596440512339453,0.0932620191958518,
15.86,0.08818980091874984,0.10445887382007651,-0.143161028950062,0.0726257135676211,0.08950416457178553,
15.865,0.08451522588046867,0.10087152662432498,-0.14651123769555063,0.06974563348928908,0.08587478870890325,
15.87,0.08129997272197276,0.09731239917901154,-0.14961530865565642,0.06646197531080855,0.08235388835976129,
15.875,0.07762539768369159,0.09377590040783766,-0.15327546868644149,0.06293983916405865,0.07885636755186595,
15.881,0.07349150076562516,0.09016654320417541,-0.15717720839547233,0.06007810354482418,0.07541939117134079,
15.886,0.07073556948691362,0.08658976651359607,-0.16044537121250002,0.056629345234464834,0.07203823281310193,
15.892,0.06706099444863245,0.0830846171627415,-0.16452943520700014,0.053547476106058645,0.06868002633092722,
15.898,0.062467775650780766,0.07945489634806456,-0.16818047902351196,0.050960907373289066,0.06542563559251009,
15.902,0.06017116625185537,0.07586179061449934,-0.17123896891224977,0.048466060936007804,0.06231264429603055,
15.907,0.056955913093359456,0.07243455120432744,-0.174320249336672,0.04512736938023437,0.059238529808646315,
15.913,0.051903372415722515,0.06886730431775312,-0.1784863592596322,0.04274258969753908,0.05620649317232668,
15.917,0.04960676301679623,0.06527879289567243,-0.181467361327047,0.040229398801160166,0.05328997437423008,
15.922,0.04593218797851506,0.06180973565784695,-0.1848358025010821,0.03771620790478131,0.050453365463244734,
15.927,0.043176256699804405,0.05839096369718982,-0.1880310356039221,0.03501957241742576,0.047662661580599966,
15.933,0.03904235978173798,0.054967012290067244,-0.19165017267047624,0.03248803706194925,0.04490695046993662,
15.937,0.03536778474345681,0.051447903851431276,-0.19496847466600808,0.02960795698361718,0.04216112653679006,
15.943,0.030774565945605126,0.04780698961215676,-0.19898872516059285,0.026819599200773425,0.039397789224983965,
