time_s,magnetic_raw_mm,magnetic_raw_filtered,magnetic_filtered_mm,posic_encoder_mm,posic_encoder_filtered,keyence_mm
11.185,5087.0,5087.0,4958.540000000001,-2.011983584912742,-1.996607826320451,1.98796
11.191,5097.0,5097.0,4968.02,-2.015120487418441,-1.999964920858538,1.9916699999999998
11.196,5108.0,5108.0,4977.049999999999,-2.018862757074363,-2.0033383591453187,1.99525
11.202,5119.0,5119.0,4986.959999999999,-2.021486014725328,-2.0066740197619697,1.99907
11.207,5127.0,5127.0,4994.220000000001,-2.024090927917195,-2.009866717315198,2.00188
11.211,5134.0,5134.0,5001.439999999999,-2.026659152190867,-2.012939324774457,2.0045699999999997
11.215,5142.0,5142.0,5008.700000000001,-2.029520887810101,-2.0159410767980903,2.00738
11.22,5149.0,5149.0,5016.799999999999,-2.032327590052043,-2.018909636100626,2.01045
11.225,5158.0,5158.0,5024.5999999999985,-2.0348958143257145,-2.0218225028683627,2.0133799999999997
11.229,5164.0,5164.0,5031.950000000001,-2.0375924498130704,-2.024679807697775,2.01632
11.234,5174.0,5174.0,5039.59,-2.040123985168547,-2.0274889243523706,2.01911
11.238,5180.0,5180.0,5046.860000000001,-2.042985720787781,-2.0302757555232747,2.0219
11.243,5189.0,5189.0,5055.029999999999,-2.0457007007342343,-2.0330628891562377,2.02496
11.248,5196.0,5196.0,5062.810000000001,-2.048268925007906,-2.035821189159004,2.02801
11.252,5203.0,5203.0,5070.18,-2.051149005086238,-2.038572723577316,2.0307999999999997
11.257,5212.0,5212.0,5078.540000000001,-2.053863985032691,-2.041333370935038,2.03396
11.261,5220.0,5220.0,5086.220000000001,-2.0567990984883164,-2.0441067774999278,2.03699
11.267,5228.0,5228.0,5095.07,-2.059752556403039,-2.0469140397220964,2.04014
11.272,5235.0,5235.0,5103.049999999999,-2.0626693253995665,-2.0497466326431555,2.0431399999999997
11.277,5244.0,5244.0,5111.310000000001,-2.0652375496732382,-2.0525613751154617,2.0463899999999997
11.281,5251.0,5251.0,5118.630000000001,-2.067860807324203,-2.0553327276168143,2.04901
11.285,5259.0,5259.0,5126.16,-2.070814265238926,-2.0581074493126077,2.05203
11.291,5266.0,5266.0,5134.5999999999985,-2.073767723153648,-2.060917583363997,2.05515
11.295,5275.0,5275.0,5142.700000000001,-2.0767945589047616,-2.063763382691677,2.05801
11.301,5283.0,5283.0,5151.139999999999,-2.079711327901289,-2.0666341465436306,2.0614
11.305,5291.0,5291.0,5159.189999999999,-2.082903263784281,-2.0695412841333396,2.0643
11.311,5299.0,5299.0,5167.939999999999,-2.0865171222265197,-2.072546644760276,2.06769
11.317,5308.0,5308.0,5177.779999999999,-2.090002569455074,-2.0756598440186296,2.0714799999999998
11.322,5317.0,5317.0,5186.540000000001,-2.0933596054699453,-2.078834074587678,2.07492
11.327,5324.0,5324.0,5195.16,-2.0965148524347423,-2.0820245338689114,2.07835
11.332,5333.0,5333.0,5203.279999999999,-2.0999085773678083,-2.085231641047554,2.08154
11.337,5340.0,5340.0,5211.66,-2.10333899121907,-2.088479356642512,2.08485
11.343,5350.0,5350.0,5220.27,-2.1064208603474763,-2.0917287416293107,2.0882899999999998
11.347,5355.0,5355.0,5227.540000000001,-2.1094110071803946,-2.094935851007604,2.0911
11.352,5361.0,5361.0,5234.630000000001,-2.1124011540133125,-2.09809997438757,2.0939099999999997
11.356,5369.0,5369.0,5241.610000000001,-2.115776534487281,-2.1012677908969803,2.09672
11.361,5373.0,5373.0,5249.25,-2.1194637707659103,-2.104507624725116,2.0998099999999997
11.366,5382.0,5382.0,5257.689999999999,-2.1230042513717575,-2.1078215626867927,2.10339
11.371,5391.0,5391.0,5265.1500000000015,-2.126453009682117,-2.111171298414806,2.1063199999999997
11.376,5397.0,5397.0,5272.59,-2.129956801369769,-2.1145461049073684,2.10941
11.381,5404.0,5404.0,5280.02,-2.1332771484664454,-2.1179282941624122,2.1124899999999998
11.385,5410.0,5410.0,5286.779999999999,-2.1369093513677813,-2.1213291242829824,2.1151999999999997
11.39,5416.0,5416.0,5294.02,-2.140339765219043,-2.124755805584791,2.11833
11.394,5422.0,5422.0,5300.639999999999,-2.1438252124475974,-2.128188678184246,2.12119
11.398,5429.0,5429.0,5307.279999999999,-2.147494104267129,-2.131650139807434,2.12393
11.403,5436.0,5436.0,5314.110000000001,-2.151328096218539,-2.1351690541630632,2.12694
11.407,5443.0,5443.0,5321.119999999999,-2.155345532760925,-2.138768566298439,2.12995
11.412,5448.0,5448.0,5328.310000000001,-2.159546413894289,-2.1424690528774124,2.13297
11.417,5457.0,5457.0,5335.810000000001,-2.163710606109457,-2.146265046284782,2.13625
11.422,5462.0,5462.0,5343.27,-2.1680398984565037,-2.1501503449236083,2.13956
11.427,5470.0,5470.0,5351.139999999999,-2.172204090671672,-2.1541072550738845,2.143
11.432,5476.0,5476.0,5358.57,-2.176551727477816,-2.158123405868267,2.1464499999999997
11.438,5485.0,5485.0,5366.73,-2.180459097265617,-2.1621616185281276,2.15002
11.443,5491.0,5491.0,5373.959999999999,-2.184825078530859,-2.166219339276881,2.15332
11.449,5498.0,5498.0,5382.889999999999,-2.1887507927777574,-2.170294520308387,2.15731
11.454,5506.0,5506.0,5389.9000000000015,-2.1923829956790932,-2.1743110118640874,2.16051
11.459,5511.0,5511.0,5397.040000000001,-2.195721687234867,-2.178222289542809,2.16385
11.463,5517.0,5517.0,5403.75,-2.199097067708836,-2.1820237573407812,2.1670599999999998
11.468,5523.0,5523.0,5410.66,-2.2023990703464142,-2.1857335369686206,2.17028
11.473,5528.0,5528.0,5417.27,-2.205535972852113,-2.1893461698839674,2.17348
11.478,5535.0,5535.0,5423.82,-2.208654530898715,-2.192862730806791,2.17656
11.482,5542.0,5542.0,5430.369999999999,-2.2114979220588515,-2.196273177964255,2.17977
11.487,5546.0,5546.0,5436.57,-2.2145981356463555,-2.199596718029515,2.1827199999999998
11.492,5551.0,5551.0,5443.27,-2.217423182347394,-2.2028487523275797,2.18607
11.496,5557.0,5557.0,5449.450000000001,-2.2201931956711403,-2.206010737348109,2.18917
11.501,5561.0,5561.0,5455.490000000002,-2.2229815534539847,-2.2090968797054287,2.1921299999999997
11.505,5567.0,5567.0,5461.73,-2.2260634225823903,-2.2121530992569287,2.19533
11.511,5573.0,5573.0,5468.740000000002,-2.22896184711982,-2.2151962280615187,2.1988
11.516,5578.0,5578.0,5475.450000000001,-2.231786893820859,-2.2182034180954386,2.20226
11.521,5584.0,5584.0,5481.860000000001,-2.2345569071446056,-2.221169068953466,2.20558
11.526,5590.0,5590.0,5488.43,-2.23741864276384,-2.224105045161936,2.20904
11.531,5594.0,5594.0,5495.130000000001,-2.240243689464879,-2.2270226778322355,2.21263
11.537,5602.0,5602.0,5501.700000000001,-2.242921980493137,-2.2299074286986285,2.21608
11.542,5606.0,5606.0,5507.990000000002,-2.245820405030566,-2.232773081554713,2.2194
11.547,5610.0,5610.0,5515.0,-2.248223529172359,-2.235596161313522,2.22321
11.552,5617.0,5617.0,5520.439999999999,-2.2508834757415195,-2.238361478442324,2.22625
11.558,5623.0,5623.0,5527.310000000001,-2.2535067333924843,-2.2411022843653816,2.2299599999999997
11.562,5628.0,5628.0,5533.130000000001,-2.2559465464524724,-2.2438016282736375,2.23327
11.567,5631.0,5631.0,5538.939999999999,-2.258202914921484,-2.246431379676774,2.23646
11.572,5635.0,5635.0,5544.25,-2.2604409389313984,-2.2489853368196746,2.23951
11.577,5640.0,5640.0,5549.470000000001,-2.262642274023117,-2.2514730647616368,2.24256
11.581,5645.0,5645.0,5554.610000000001,-2.2648069201966403,-2.25390041621121,2.24561
11.586,5649.0,5649.0,5559.799999999999,-2.2670449442065546,-2.25628298786359,2.24865
11.59,5652.0,5652.0,5564.990000000002,-2.2692279348391757,-2.2586314690371894,2.25182
11.595,5657.0,5657.0,5570.209999999999,-2.2719612592447263,-2.2610016799853696,2.25502
11.601,5664.0,5664.0,5576.5,-2.2744194167638123,-2.263416574373236,2.25875
11.606,5667.0,5667.0,5582.27,-2.276584062937336,-2.2658109641610538,2.26234
11.611,5672.0,5672.0,5587.009999999998,-2.2794641430156677,-2.268230708839912,2.26526
11.617,5677.0,5677.0,5593.57,-2.2818122337801676,-2.2706889575417573,2.26937
11.622,5680.0,5680.0,5598.73,-2.284123635626473,-2.273121746532163,2.2727
11.627,5684.0,5684.0,5603.830000000002,-2.2863800040954843,-2.2755250337489135,2.27603
11.632,5690.0,5690.0,5608.740000000002,-2.288819817155473,-2.2779173850937604,2.2792399999999997
11.637,5693.0,5693.0,5614.209999999999,-2.291039496706289,-2.280297332730326,2.283
11.642,5698.0,5698.0,5618.8499999999985,-2.2934059319298865,-2.282660065118485,2.28607
11.647,5701.0,5701.0,5623.869999999999,-2.295735678235289,-2.2850198966151147,2.2895399999999997
11.652,5704.0,5704.0,5628.630000000001,-2.298193835754375,-2.2873864882653274,2.29274
11.657,5708.0,5708.0,5633.630000000001,-2.300486893141582,-2.2897548661837144,2.29635
11.662,5712.0,5712.0,5638.18,-2.30292670620157,-2.2921228592030634,2.29969
11.667,5718.0,5718.0,5643.139999999999,-2.3050363189978005,-2.294472370977924,2.30319
11.672,5721.0,5721.0,5647.299999999999,-2.307109242875836,-2.296770717921717,2.30626
11.677,5725.0,5725.0,5651.77,-2.309328922426652,-2.299038940698393,2.30949
11.681,5729.0,5729.0,5655.790000000001,-2.311860457782129,-2.3013284392096205,2.31243
11.687,5731.0,5731.0,5660.759999999998,-2.3141718596284333,-2.303644084473706,2.31603
11.691,5735.0,5735.0,5664.8499999999985,-2.316740083902105,-2.3059843306506256,2.31911
11.697,5740.0,5740.0,5669.669999999998,-2.319069830207508,-2.3083461209115934,2.32286
11.701,5744.0,5744.0,5673.709999999999,-2.3217664656948633,-2.310737907628628,2.32596
11.707,5745.0,5745.0,5678.610000000001,-2.324187934295754,-2.3131628340152672,2.32972
11.712,5748.0,5748.0,5682.470000000001,-2.3266460918148395,-2.315590709844238,2.33294
11.717,5754.0,5754.0,5686.57,-2.3292876939249023,-2.3180427578781937,2.33615
11.722,5755.0,5755.0,5690.860000000001,-2.3321127406259414,-2.3205505341744534,2.33963
11.727,5761.0,5761.0,5695.380000000001,-2.334644275981418,-2.323092093933069,2.34338
11.732,5765.0,5765.0,5699.310000000001,-2.3374876671415548,-2.3256625610201875,2.34659
11.737,5768.0,5768.0,5703.700000000001,-2.34018430262891,-2.3282725634758603,2.3502199999999998
11.742,5770.0,5770.0,5707.630000000001,-2.3431010716254375,-2.3309215373432517,2.35343
11.748,5774.0,5774.0,5711.830000000002,-2.3457059848173047,-2.3335926750565545,2.35705
11.752,5777.0,5777.0,5715.369999999999,-2.3488061984048083,-2.336299757977856,2.36013
11.758,5781.0,5781.0,5719.619999999999,-2.351722967401336,-2.3390665578410688,2.36389
11.763,5783.0,5783.0,5723.360000000001,-2.354639736397863,-2.341863070542055,2.36711
11.768,5787.0,5787.0,5727.049999999999,-2.3576665721489762,-2.3446943127470212,2.3704899999999998
11.773,5790.0,5790.0,5730.77,-2.3606383745227966,-2.347558855407155,2.3738799999999998
11.777,5793.0,5793.0,5734.290000000001,-2.363720243651203,-2.3504555526058764,2.377
11.782,5796.0,5796.0,5737.830000000002,-2.3667287349432184,-2.3533816682024704,2.3804
11.787,5800.0,5800.0,5741.200000000001,-2.369902326367113,-2.356340459939039,2.38352
11.792,5801.0,5801.0,5744.669999999998,-2.3733694291365697,-2.3593708853213027,2.38666
11.797,5807.0,5807.0,5748.34,-2.376506331642269,-2.3624551173153128,2.3902099999999997
11.801,5808.0,5808.0,5751.580000000002,-2.3796615786070663,-2.365551601986239,2.39323
11.806,5812.0,5812.0,5754.709999999999,-2.3835139150175744,-2.36872878491183,2.3962399999999997
11.811,5815.0,5815.0,5758.540000000001,-2.3876047293963514,-2.3720633579218995,2.39994
11.816,5818.0,5818.0,5762.25,-2.3916405103978358,-2.3755423104967623,2.4034999999999997
11.822,5820.0,5820.0,5765.990000000002,-2.396134902876762,-2.37917701696849,2.40734
11.827,5824.0,5824.0,5769.59,-2.4004275063056135,-2.3829620600309225,2.41092
11.832,5827.0,5827.0,5773.029999999999,-2.4046467318980738,-2.3868403951371517,2.4143499999999998
11.837,5829.0,5829.0,5776.220000000001,-2.4089760242451206,-2.390797173195391,2.4176599999999997
11.841,5834.0,5834.0,5779.43,-2.4139657171196838,-2.394893177526665,2.42098
11.847,5835.0,5835.0,5783.049999999999,-2.4186985875668783,-2.3991408034659583,2.4247199999999998
11.852,5839.0,5839.0,5786.16,-2.423559869227758,-2.403497289953841,2.4280399999999998
11.856,5840.0,5840.0,5789.310000000001,-2.4289898291206637,-2.408010124742156,2.43137
11.862,5844.0,5844.0,5792.610000000001,-2.4348967449501093,-2.4127519149553365,2.43498
11.867,5847.0,5847.0,5796.07,-2.4405284938930896,-2.417697288354057,2.43872
11.872,5850.0,5850.0,5799.220000000001,-2.4465821653953164,-2.422820447827066,2.44205
11.877,5851.0,5851.0,5802.43,-2.4525624590611517,-2.4281206972152405,2.44567
11.882,5856.0,5856.0,5805.459999999999,-2.458707852858867,-2.4335720366411966,2.44899
11.887,5858.0,5858.0,5808.549999999999,-2.464981657870266,-2.439173607352995,2.45245
11.892,5861.0,5861.0,5811.68,-2.471035329372492,-2.444886558271489,2.45593
11.897,5861.0,5861.0,5814.669999999998,-2.476575356019984,-2.4506161316259103,2.45941
11.901,5865.0,5865.0,5817.32,-2.481766837944621,-2.456273622834372,2.4626099999999997
11.906,5868.0,5868.0,5819.939999999999,-2.486884942032867,-2.46183151628031,2.46555
11.91,5870.0,5870.0,5822.560000000001,-2.4919296682847225,-2.467295006822122,2.46863
11.914,5874.0,5874.0,5825.220000000001,-2.496790949945601,-2.4726573565173897,2.47171
11.919,5874.0,5874.0,5827.799999999999,-2.501615542688285,-2.477916796908486,2.47482
11.923,5876.0,5876.0,5830.34,-2.5062016574626993,-2.483066458134619,2.47791
11.927,5880.0,5880.0,5832.880000000001,-2.5113747949282383,-2.4881626182893983,2.481
11.933,5881.0,5881.0,5835.810000000001,-2.516401176720996,-2.493259491594915,2.48454
11.937,5885.0,5885.0,5838.619999999999,-2.521500936350144,-2.498349667715575,2.48807
11.943,5888.0,5888.0,5841.610000000001,-2.526325529092828,-2.5034144836757006,2.4916
11.948,5889.0,5889.0,5844.529999999999,-2.531076743999121,-2.508424436043686,2.49527
11.953,5892.0,5892.0,5847.369999999999,-2.535809614446316,-2.5133813084410273,2.49882
11.958,5896.0,5896.0,5850.27,-2.5401939401706564,-2.5182592722006536,2.5025
11.963,5897.0,5897.0,5853.009999999998,-2.5444865435995077,-2.5230303469535205,2.50591
11.968,5900.0,5900.0,5855.759999999998,-2.5489809360784332,-2.527726613791404,2.50948
11.973,5902.0,5902.0,5858.630000000001,-2.5532551950481874,-2.5323610768734293,2.5131799999999997
11.978,5904.0,5904.0,5861.4000000000015,-2.5574193872633555,-2.536913270465112,2.51688
11.983,5907.0,5907.0,5864.1500000000015,-2.561620268396718,-2.541392225279078,2.52059
11.988,5909.0,5909.0,5866.939999999999,-2.5656193604800075,-2.54579609650373,2.52431
11.993,5913.0,5913.0,5869.669999999998,-2.5694900413496127,-2.550107049489583,2.5278899999999997
11.999,5915.0,5915.0,5872.439999999999,-2.573434100055609,-2.554338042007393,2.5316099999999997
12.004,5916.0,5916.0,5875.130000000001,-2.577194714170629,-2.558494012770795,2.53531
12.009,5920.0,5920.0,5877.91,-2.5810103616629414,-2.562577104743684,2.5389999999999997
12.014,5921.0,5921.0,5880.509999999998,-2.58414726416864,-2.5665399702812737,2.54254
12.018,5923.0,5923.0,5882.740000000002,-2.5872474777561445,-2.5703355562530192,2.54563
12.023,5926.0,5926.0,5884.98,-2.5902376245890624,-2.5739824670663234,2.54873
12.027,5927.0,5927.0,5887.189999999999,-2.5933194937174684,-2.5775083419280245,2.55183
12.032,5931.0,5931.0,5889.450000000001,-2.5962912960912887,-2.5809353439896503,2.55492
12.036,5931.0,5931.0,5891.700000000001,-2.599208065087816,-2.584266707215022,2.55816
12.04,5933.0,5933.0,5893.8499999999985,-2.602436689889004,-2.587546821823913,2.56109
12.045,5933.0,5933.0,5896.200000000001,-2.6055369034765077,-2.590804014122009,2.56459
12.05,5938.0,5938.0,5898.540000000001,-2.608912283950476,-2.5940573637064746,2.5679499999999997
12.055,5939.0,5939.0,5901.060000000001,-2.6124160756381287,-2.5973476116491634,2.5716
12.061,5944.0,5944.0,5903.689999999999,-2.615938211784879,-2.6006819854961236,2.57537
12.066,5946.0,5946.0,5906.490000000002,-2.6193135922588473,-2.604039021919907,2.5793
12.072,5947.0,5947.0,5909.07,-2.6225422170600354,-2.607385154700218,2.58295
12.077,5950.0,5950.0,5911.509999999998,-2.625734152943027,-2.6107043715321008,2.58659
12.082,5952.0,5952.0,5913.950000000001,-2.6285408551849687,-2.613960208184898,2.59008
12.086,5955.0,5955.0,5916.09,-2.6312374906723237,-2.617116155911428,2.59328
12.091,5956.0,5956.0,5918.18,-2.6343560487189257,-2.6202228987675356,2.5962199999999998
12.096,5957.0,5957.0,5920.59,-2.637382884470039,-2.6233228962222244,2.59983
12.101,5960.0,5960.0,5922.82,-2.640519786975738,-2.6264193019777013,2.60318
12.106,5961.0,5961.0,5925.18,-2.6436016561041447,-2.6295182794254686,2.60677
12.111,5964.0,5964.0,5927.459999999999,-2.646830280905332,-2.632628405347553,2.61023
12.116,5967.0,5967.0,5929.919999999998,-2.6495269163926873,-2.635709308468774,2.61396
12.12,5969.0,5969.0,5931.959999999999,-2.6522235518800428,-2.6387140780442824,2.61699
12.125,5968.0,5968.0,5933.880000000001,-2.654920187367398,-2.641657798135997,2.61989
12.129,5972.0,5972.0,5935.830000000002,-2.6575801339365586,-2.6445489297348095,2.62291
12.133,5974.0,5974.0,5937.810000000001,-2.6602584249648165,-2.6473960747467324,2.62593
12.138,5975.0,5975.0,5939.779999999999,-2.662918371533977,-2.6502079480739043,2.62894
12.142,5978.0,5978.0,5941.740000000002,-2.665890173907797,-2.653020614133217,2.63209
12.147,5979.0,5979.0,5943.950000000001,-2.6690454208725938,-2.655882981894594,2.63549
12.152,5981.0,5981.0,5946.209999999999,-2.672072256623707,-2.658790655922188,2.6389
12.157,5982.0,5982.0,5948.310000000001,-2.67509909237482,-2.6617219390277405,2.6422999999999996
12.162,5986.0,5986.0,5950.43,-2.6781442725850306,-2.664673970891095,2.64539
12.167,5987.0,5987.0,5952.5999999999985,-2.6811527638770465,-2.6676408233760855,2.64891
12.172,5990.0,5990.0,5954.740000000002,-2.684051188414476,-2.670605022043689,2.65229
12.177,5990.0,5990.0,5956.73,-2.686784512820027,-2.673539833778931,2.6553899999999997
12.181,5994.0,5994.0,5958.630000000001,-2.6895361816846757,-2.6764365428243355,2.65833
12.185,5993.0,5993.0,5960.490000000002,-2.6923245394675193,-2.67930815010819,2.66127
12.19,5995.0,5995.0,5962.290000000001,-2.69505786387307,-2.68215781169061,2.6642
12.194,5997.0,5997.0,5964.07,-2.6978462216559143,-2.684989875593433,2.667
12.198,5999.0,5999.0,5965.91,-2.700744646193343,-2.687824183724462,2.6700299999999997
12.203,6002.0,6002.0,5967.790000000001,-2.703533003976187,-2.6906602914429416,2.6729399999999996
12.207,6001.0,6001.0,5969.59,-2.7064497729727144,-2.69349965946358,2.67585
12.212,6006.0,6006.0,5971.4000000000015,-2.7096050199375115,-2.696377987042781,2.67877
12.216,6005.0,6005.0,5973.419999999998,-2.7129070225750893,-2.6993257177338053,2.68193
12.221,6007.0,6007.0,5975.369999999999,-2.716209025212668,-2.702343639034344,2.68511
12.226,6010.0,6010.0,5977.3499999999985,-2.7195477167684414,-2.705421478855585,2.68841
12.231,6012.0,6012.0,5979.310000000001,-2.722996475078801,-2.7085619038426887,2.69157
12.236,6009.0,6009.0,5981.200000000001,-2.725106087875031,-2.7116307577774235,2.69486
12.241,6009.0,6009.0,5982.75,-2.72589489961623,-2.7143787180121657,2.69745
12.245,6007.0,6007.0,5984.110000000001,-2.7259315885344257,-2.7166640116198324,2.69939
12.249,6007.0,6007.0,5985.32,-2.7252711880069103,-2.718434741480567,2.70098
12.254,6005.0,6005.0,5986.41,-2.724152176001953,-2.7196783688282653,2.70206
12.258,6002.0,6002.0,5987.32,-2.722592896978652,-2.7204102808025823,2.70267
12.262,6002.0,6002.0,5988.110000000001,-2.720611695396105,-2.7206464504660945,2.70277
12.267,6000.0,6000.0,5988.860000000001,-2.718098504499726,-2.7203905998946625,2.7024
12.272,5998.0,5998.0,5989.5,-2.7154385579305664,-2.719672972628964,2.70124
12.277,5998.0,5998.0,5990.029999999999,-2.712264966506672,-2.718519637427604,2.6995199999999997
12.283,5995.0,5995.0,5990.470000000001,-2.709384886428339,-2.716995112390887,2.69685
12.288,5992.0,5992.0,5990.66,-2.7063397062181287,-2.715185660830839,2.69369
12.293,5989.0,5989.0,5990.6500000000015,-2.7031477703351365,-2.7131168407740622,2.69063
12.299,5989.0,5989.0,5990.540000000001,-2.700047556747633,-2.7108345881742353,2.68721
12.304,5987.0,5987.0,5990.389999999999,-2.6970390654556167,-2.7083993622472846,2.68395
12.309,5984.0,5984.0,5990.09,-2.693902162949918,-2.705837836520134,2.6809
12.314,5983.0,5983.0,5989.68,-2.6908753271988046,-2.703173217051449,2.67761
12.319,5979.0,5979.0,5989.1500000000015,-2.6877567691522026,-2.7004277466888906,2.67439
12.324,5979.0,5979.0,5988.509999999998,-2.6848033112374803,-2.697624713167014,2.6710599999999998
12.329,5977.0,5977.0,5987.8499999999985,-2.6816847531908787,-2.6947755212647677,2.66774
12.334,5974.0,5974.0,5987.110000000001,-2.678767984194352,-2.691892950694634,2.66456
12.339,5973.0,5973.0,5986.279999999999,-2.675704459525043,-2.6889890664316503,2.66136
12.344,5971.0,5971.0,5985.380000000001,-2.6724574902647578,-2.6860353805927275,2.6580399999999997
12.35,5969.0,5969.0,5984.360000000001,-2.669760854777402,-2.683078105390777,2.6546
12.354,5968.0,5968.0,5983.490000000002,-2.6671926305037306,-2.680185190608361,2.6516599999999997
12.359,5965.0,5965.0,5982.580000000002,-2.664642750689156,-2.6773584228334144,2.64883
12.363,5963.0,5963.0,5981.59,-2.6620745264154846,-2.6745846966004416,2.64613
12.367,5961.0,5961.0,5980.529999999999,-2.659579679978203,-2.671858954763286,2.6433299999999997
12.372,5959.0,5959.0,5979.439999999999,-2.6570114557045312,-2.6691716903484983,2.64052
12.376,5960.0,5960.0,5978.380000000001,-2.6538378642806366,-2.6664480413294793,2.63769
12.382,5956.0,5956.0,5976.959999999999,-2.650884406365914,-2.6636570539866526,2.6339699999999997
12.387,5953.0,5953.0,5975.610000000001,-2.648041015205777,-2.660844780504049,2.63077
12.392,5952.0,5952.0,5974.23,-2.64512424620925,-2.6580190727477757,2.62768
12.397,5950.0,5950.0,5972.779999999999,-2.64222582167182,-2.6551771406202818,2.62432
12.402,5946.0,5946.0,5971.290000000001,-2.639309052675293,-2.652322198597102,2.62121
12.407,5945.0,5945.0,5969.700000000001,-2.6364473170560587,-2.6494604588022694,2.61786
12.412,5944.0,5944.0,5968.200000000001,-2.633548892518629,-2.6465950853139137,2.6147799999999997
12.417,5941.0,5941.0,5966.639999999999,-2.6307421902766874,-2.6437322498437172,2.61153
12.421,5939.0,5939.0,5965.0999999999985,-2.6282289993803083,-2.64090961201199,2.60844
12.426,5938.0,5938.0,5963.709999999999,-2.6256607751066365,-2.6381428319924582,2.60574
12.43,5936.0,5936.0,5962.290000000001,-2.623110895292062,-2.6354172083595637,2.6029
12.434,5934.0,5934.0,5960.860000000001,-2.620469293182,-2.632717317906792,2.6001399999999997
12.439,5934.0,5934.0,5959.43,-2.6179010689083277,-2.6300362449525485,2.59728
12.443,5932.0,5932.0,5958.009999999998,-2.615296155716461,-2.6273738957752557,2.59442
12.447,5928.0,5928.0,5956.52,-2.612709586983691,-2.624724743440821,2.59156
12.452,5927.0,5927.0,5955.0,-2.610067984873629,-2.6220825387860502,2.5888
12.456,5926.0,5926.0,5953.5,-2.6073713493862734,-2.619435001730038,2.5859199999999998
12.46,5922.0,5922.0,5951.91,-2.604527958226137,-2.616763198897503,2.58304
12.465,5923.0,5923.0,5950.290000000001,-2.601776289361488,-2.6140664861970757,2.5800199999999998
12.469,5919.0,5919.0,5948.720000000001,-2.598584353478496,-2.61131527098231,2.5772399999999998
12.474,5917.0,5917.0,5946.799999999999,-2.5953006953000153,-2.608467651085847,2.5738
12.479,5915.0,5915.0,5944.889999999999,-2.592108759417023,-2.6055427268158944,2.57035
12.484,5912.0,5912.0,5942.98,-2.5888434456976404,-2.602557631466621,2.5670599999999997
12.489,5910.0,5910.0,5941.07,-2.585449720764574,-2.5995042966501565,2.56388
12.494,5909.0,5909.0,5939.119999999999,-2.5822944737997773,-2.5964071459658715,2.5604199999999997
12.499,5906.0,5906.0,5937.34,-2.57875399319393,-2.593260322408681,2.55749
12.504,5903.0,5903.0,5935.259999999998,-2.575195168128984,-2.5900336877548384,2.5539
12.509,5902.0,5902.0,5933.259999999998,-2.571562965227648,-2.5867339683839794,2.55055
12.514,5899.0,5899.0,5931.220000000001,-2.5678023511126287,-2.583355654440202,2.54719
12.519,5897.0,5897.0,5929.1500000000015,-2.564023392538511,-2.579899779496501,2.54373
12.525,5893.0,5893.0,5926.990000000002,-2.560207745046199,-2.576376258649867,2.54021
12.53,5890.0,5890.0,5924.810000000001,-2.5564471309311796,-2.572800311596901,2.53686
12.535,5889.0,5889.0,5922.68,-2.552411349929695,-2.569160518225867,2.5335
12.54,5885.0,5885.0,5920.48,-2.5482838466327227,-2.565433182966867,2.52996
12.545,5882.0,5882.0,5918.189999999999,-2.5445782658949962,-2.561668360862459,2.52658
12.549,5881.0,5881.0,5916.1500000000015,-2.540670896107195,-2.557895286169604,2.52346
12.554,5879.0,5879.0,5914.060000000001,-2.5367635263193944,-2.5540956040790683,2.52033
12.559,5876.0,5876.0,5912.02,-2.532030655872199,-2.5501928094991517,2.51719
12.564,5873.0,5873.0,5909.540000000001,-2.5272060631295155,-2.5461164687110776,2.5133799999999997
12.569,5871.0,5871.0,5907.110000000001,-2.5221246479594646,-2.5418664378447455,2.50982
12.575,5869.0,5869.0,5904.66,-2.5170065438712186,-2.537448053315742,2.50612
12.58,5866.0,5866.0,5902.23,-2.5122920178831207,-2.5329310156298224,2.50241
12.585,5861.0,5861.0,5900.040000000001,-2.5077242475678045,-2.528389388389676,2.49924
12.589,5863.0,5863.0,5897.98,-2.5029730326615116,-2.523824408913239,2.4960899999999997
12.594,5860.0,5860.0,5895.950000000001,-2.4979283064096562,-2.519193455123328,2.4929099999999997
12.599,5855.0,5855.0,5893.75,-2.4916545013982576,-2.514358765656225,2.4897299999999998
12.604,5853.0,5853.0,5891.049999999999,-2.48552745205964,-2.509253487554918,2.48588
12.609,5849.0,5849.0,5888.490000000002,-2.4785015242252384,-2.5038567238824694,2.48228
12.615,5846.0,5846.0,5885.549999999999,-2.471824141113691,-2.4981717078003958,2.47812
12.621,5843.0,5843.0,5882.860000000001,-2.465403580429512,-2.4923155193015,2.47438
12.626,5841.0,5841.0,5880.25,-2.4584143415133046,-2.486291178725875,2.47077
12.632,5838.0,5838.0,5877.419999999998,-2.453002726079496,-2.4802319507541175,2.46676
12.636,5835.0,5835.0,5875.189999999999,-2.4473159437592225,-2.474273772987934,2.46372
12.641,5833.0,5833.0,5872.700000000001,-2.4415557836025585,-2.4683620967706243,2.46026
12.646,5830.0,5830.0,5870.1500000000015,-2.4366394685643864,-2.4625640338569954,2.45681
12.651,5826.0,5826.0,5867.9000000000015,-2.432016664871777,-2.4569697446026724,2.45377
12.655,5825.0,5825.0,5865.630000000001,-2.427008627538117,-2.4515297697732077,2.4507399999999997
