time_s,magnetic_raw_mm,posic_encoder_mm,posic_encoder_filtered,keyence_mm
8.974,-18845.0,34715,33758.304485494074,0.6382700000000001
8.979,-18849.0,34969,33973.01312791217,0.6416800000000003
8.984,-18850.0,35237,34196.893308284474,0.6454000000000002
8.989,-18852.0,35526,34431.59511444042,0.6489700000000003
8.994,-18855.0,35811,34676.65857112538,0.6528300000000002
8.999,-18858.0,36099,34929.93169910876,0.6564100000000002
9.004,-18860.0,36376,35188.995440718216,0.6597000000000002
9.008,-18861.0,36654,35451.71189100583,0.6628400000000001
9.012,-18863.0,36943,35718.54611024573,0.6660000000000001
9.017,-18866.0,37234,35989.970081192616,0.6692800000000001
9.021,-18867.0,37522,36264.975389891995,0.6724200000000002
9.026,-18871.0,37804,36541.96091034995,0.6755700000000002
9.03,-18874.0,38084,36819.741805007536,0.6788600000000002
9.035,-18878.0,38379,37099.44831058225,0.6818500000000003
9.039,-18876.0,38670,37381.78860775511,0.6854300000000002
9.044,-18880.0,38962,37665.94368346368,0.6887200000000002
9.049,-18882.0,39256,37951.85117178399,0.6921500000000003
9.054,-18884.0,39538,38238.17324181657,0.6960000000000002
9.059,-19096.0,39791,38520.76616371659,0.6992900000000002
9.064,-18888.0,40028,38795.91093701984,0.7025500000000002
9.068,-18891.0,40264,39063.399162241614,0.7056900000000002
9.072,-18892.0,40515,39326.13468783287,0.7088300000000001
9.077,-18895.0,40770,39586.941349222936,0.7123900000000001
9.082,-18897.0,41035,39847.58818973191,0.7161000000000002
9.088,-18899.0,41278,40106.918115957356,0.7199500000000001
9.093,-18903.0,41529,40363.80515884007,0.7234900000000002
9.098,-18905.0,41759,40617.44549664419,0.7271900000000002
9.103,-18906.0,41977,40865.21330235277,0.7308900000000003
9.108,-18908.0,42174,41105.00299448506,0.7342900000000001
9.112,-18912.0,42361,41335.32428909982,0.7374200000000002
9.117,-18912.0,42552,41557.458746221084,0.7404000000000002
9.121,-18915.0,42738,41772.92933094433,0.7436500000000001
9.126,-18916.0,42919,41982.065700243256,0.7467700000000002
9.13,-18918.0,43099,42185.528450067286,0.7499000000000002
9.134,-18922.0,43296,42386.026684805154,0.7530400000000002
9.139,-18922.0,43503,42586.82245882075,0.7564500000000003
9.145,-18926.0,43697,42787.559632208686,0.7603100000000003
9.149,-18927.0,43903,42988.15075212012,0.7637200000000002
9.155,-18929.0,44103,43189.21913466358,0.7675600000000002
9.16,-18932.0,44300,43389.77865293499,0.7712700000000001
9.165,-18933.0,44469,43586.859167852504,0.7749900000000001
9.17,-18936.0,44635,43778.07900316495,0.7781600000000002
9.174,-18937.0,44812,43965.391819382116,0.7814600000000003
9.179,-18939.0,44993,44151.05764762086,0.7849000000000002
9.184,-18941.0,45178,44336.19530502711,0.7886300000000002
9.189,-18944.0,45381,44523.088826069856,0.7922300000000002
9.195,-18947.0,45576,44712.38095966251,0.7963900000000002
9.2,-18948.0,45773,44903.00209837751,0.8002700000000003
9.206,-18951.0,45965,45094.39174174117,0.8042800000000001
9.211,-18952.0,46155,45285.704186485375,0.8081600000000002
9.217,-18955.0,46354,45477.64816993435,0.8120400000000001
9.222,-18959.0,46512,45666.928545943425,0.8160600000000002
9.227,-18961.0,46664,45849.41707599949,0.8193700000000002
9.231,-18962.0,46825,46026.75659331897,0.8223900000000002
9.236,-18963.0,46989,46201.156011159255,0.8257000000000001
9.24,-18966.0,47153,46373.495030246806,0.8291400000000002
9.245,-18969.0,47327,46545.172501652654,0.8324600000000002
9.25,-18970.0,47516,46718.79607484755,0.8360500000000002
9.256,-18973.0,47713,46896.25862886183,0.8399500000000002
9.261,-18975.0,47903,47076.89862359572,0.8441400000000001
9.267,-18977.0,48098,47259.88839794544,0.8480200000000002
9.272,-18978.0,48276,47443.57364050912,0.8519100000000002
9.277,-18980.0,48446,47625.339981264595,0.8555100000000002
9.282,-18982.0,48615,47804.67603663474,0.8589600000000002
9.286,-18984.0,48797,47983.252068336114,0.8622700000000001
9.292,-18987.0,48957,48160.32708848974,0.8660100000000002
9.296,-18989.0,49113,48333.62284442527,0.8691600000000002
9.3,-18989.0,49274,48503.98717116511,0.8721700000000001
9.305,-18992.0,49447,48673.68493611033,0.8753200000000001
9.309,-18994.0,49624,48844.433213561286,0.8786000000000003
9.314,-18996.0,49796,49015.924806126546,0.8820300000000001
9.319,-18998.0,49985,49189.20120162286,0.8853100000000003
9.324,-18997.0,50154,49363.611594018,0.8888400000000001
9.328,-19001.0,50340,49538.63411910684,0.8919500000000002
9.333,-19001.0,50536,49716.822203064876,0.8954900000000001
9.338,-19005.0,50715,49896.85522300808,0.8988900000000002
9.342,-19006.0,50915,50078.76390120453,0.9021300000000001
9.347,-19008.0,51122,50264.95038929352,0.9056800000000003
9.353,-19010.0,51309,50453.27931908417,0.9093500000000001
9.357,-19012.0,51505,50642.23652145744,0.9124600000000003
9.362,-19014.0,51726,50835.06566709458,0.9158600000000001
9.367,-19015.0,51949,51033.67432778424,0.9196800000000003
9.372,-19019.0,52158,51235.728671143224,0.9230800000000001
9.377,-19021.0,52378,51440.248827090356,0.9266400000000001
9.382,-19021.0,52618,51649.817211670335,0.9298900000000001
9.387,-19024.0,52854,51865.01864858547,0.9335700000000002
9.392,-19026.0,53109,52086.22302937192,0.9371100000000001
9.397,-19029.0,53375,52315.21290796784,0.9409500000000002
9.403,-19030.0,53597,52547.17668720842,0.9447800000000002
9.407,-19032.0,53831,52778.3551373153,0.9480500000000003
9.412,-19035.0,54070,53010.587926706445,0.9514600000000002
9.417,-19036.0,54286,53241.88302578567,0.9549900000000002
9.422,-19038.0,54520,53471.9308998288,0.9582600000000001
9.427,-19040.0,54748,53702.167415117445,0.9619300000000002
9.432,-19041.0,54964,53930.77205965253,0.9656300000000002
9.437,-19045.0,55168,54155.69063377639,0.9691800000000002
9.442,-19045.0,55378,54377.05906611899,0.9725800000000002
9.447,-19048.0,55571,54594.49103837834,0.9761000000000002
9.451,-19050.0,55747,54805.39831900493,0.9795000000000003
9.456,-19051.0,55920,55009.09235781883,0.9827300000000001
9.46,-19052.0,56085,55205.912593175926,0.9858400000000003
9.465,-19054.0,56260,55397.41903305655,0.9888100000000002
9.47,-19057.0,56451,55587.24012300803,0.9923400000000002
9.475,-19059.0,56636,55776.70040704496,0.9959900000000002
9.48,-19059.0,56822,55965.37605444016,0.9999300000000002
9.486,-19061.0,56993,56152.03563790531,1.0035800000000001
9.491,-19064.0,57163,56335.49358199722,1.0071
9.496,-19064.0,57321,56515.09639454683,1.0109200000000003
9.501,-19067.0,57472,56689.72567834112,1.0144400000000002
9.506,-19071.0,57620,56859.37618872887,1.0177000000000003
9.511,-19071.0,57790,57026.91655231265,1.02123
9.516,-19074.0,57940,57192.96297114282,1.0251800000000002
9.521,-19076.0,58080,57354.8395397205,1.0285700000000002
9.526,-19078.0,58217,57512.08459396918,1.0318500000000002
9.53,-19079.0,58354,57665.318569409064,1.03512
9.535,-19081.0,58484,57814.642724221754,1.03852
9.539,-19083.0,58630,57961.72326551587,1.0416400000000001
9.545,-19085.0,58760,58107.00471226029,1.0454800000000002
9.549,-19086.0,58883,58248.56505941616,1.0484500000000003
9.553,-19088.0,59007,58386.54717581668,1.05159
9.558,-19089.0,59132,58521.8581296346,1.0547300000000002
9.562,-19093.0,59255,58654.928085398926,1.0578800000000002
9.567,-19093.0,59384,58786.59729659636,1.06116
9.571,-19095.0,59510,58917.44047717525,1.0643200000000002
9.576,-19097.0,59633,59047.02690650577,1.0676
9.58,-19099.0,59753,59175.01120106658,1.0707500000000003
9.585,-19100.0,59874,59301.51265962494,1.0739
9.589,-19101.0,59991,59426.52788154057,1.0770400000000002
9.593,-19103.0,60134,59552.53071936945,1.0801900000000002
9.599,-19106.0,60278,59682.00020616536,1.0839100000000002
9.604,-19107.0,60414,59813.55606516061,1.0877500000000002
9.609,-19109.0,60563,59947.28024692374,1.09132
9.614,-19111.0,60708,60083.634718166235,1.0951700000000002
9.62,-19113.0,60847,60221.10771744454,1.09904
9.625,-19114.0,60996,60359.873887586116,1.1026200000000002
9.63,-19118.0,61135,60499.67701736119,1.10651
9.635,-19119.0,61274,60639.32102596119,1.1101100000000002
9.64,-19123.0,61412,60778.73837630697,1.1137100000000002
9.645,-19124.0,61531,60915.99271182047,1.1173300000000002
9.649,-19124.0,61652,61049.82850872757,1.1205200000000002
9.654,-19127.0,61774,61181.220259155176,1.1237100000000002
9.658,-19128.0,61898,61310.94938265695,1.12691
9.663,-19131.0,62024,61439.741542156116,1.1301100000000002
9.667,-19133.0,62171,61570.06082800004,1.1333100000000003
9.672,-19134.0,62327,61704.576571539896,1.1371000000000002
9.677,-19136.0,62475,61842.5564070853,1.1408900000000002
9.682,-19137.0,62628,61983.01681718039,1.14453
9.688,-19139.0,62787,62126.55602958439,1.1483100000000002
9.693,-19142.0,62941,62272.6631155951,1.1520800000000002
9.698,-19144.0,63163,62427.07029196255,1.1558300000000001
9.705,-19147.0,63301,62586.54808119517,1.1609200000000002
9.709,-19148.0,63442,62742.067743862506,1.1641100000000002
9.714,-19149.0,63594,62895.80037364057,1.1671500000000001
9.718,-19149.0,63772,63051.765366413216,1.17063
9.724,-19154.0,63952,63212.29420120945,1.17456
9.729,-19154.0,64151,63378.562987372934,1.1783300000000003
9.735,-19157.0,64349,63551.21762645699,1.18242
9.74,-19161.0,64546,63728.79478634255,1.18636
9.745,-19162.0,64716,63907.545416952315,1.1903100000000002
9.75,-19163.0,64884,64084.36419065863,1.1935100000000003
9.754,-19166.0,65079,64262.1104386683,1.1967100000000002
9.759,-19166.0,65294,64445.2563732249,1.2004900000000003
9.765,-19169.0,65485,64632.33592140338,1.2042800000000002
9.769,-19172.0,65678,64820.39034076712,1.2076300000000002
9.774,-19172.0,65868,65009.12742046382,1.21097
9.778,-19175.0,66066,65198.90722337783,1.2140300000000002
9.782,-19176.0,66282,65392.09880117603,1.2172100000000001
9.787,-19177.0,66506,65590.6018339533,1.2206900000000003
9.792,-19179.0,66734,65794.55274062502,1.2240300000000002
9.796,-19181.0,66975,66004.55622781203,1.2273800000000001
9.801,-19185.0,67223,66221.39438334925,1.2308600000000003
9.806,-19186.0,67479,66445.19902697142,1.2342000000000002
9.81,-19186.0,67748,66676.67024051526,1.2376800000000001
9.815,-19190.0,68019,66915.77502208932,1.2411400000000001
9.82,-19191.0,68337,67165.85505638472,1.2446100000000002
9.825,-19193.0,68650,67428.89651004142,1.2482300000000002
9.83,-19193.0,68986,67704.11452148002,1.2518300000000002
9.835,-19197.0,69325,67991.67223630588,1.25543
9.84,-19199.0,69674,68290.41265537155,1.25902
9.845,-19199.0,70025,68599.30894837597,1.2626100000000002
9.85,-19202.0,70377,68916.64615856475,1.2661900000000001
9.855,-19205.0,70733,69241.2472336697,1.2697700000000003
9.86,-19205.0,71069,69570.08799976895,1.2735000000000003
9.865,-19207.0,71390,69898.86125112299,1.2769400000000002
9.87,-19212.0,71749,70229.85881726682,1.2806600000000001
9.875,-19212.0,72082,70563.82876094946,1.28451
9.881,-19215.0,72391,70895.22901696332,1.2883600000000002
9.886,-19217.0,72681,71220.30899152372,1.2919400000000003
9.891,-19217.0,72946,71535.96211914474,1.2955
9.895,-19220.0,73190,71839.4992004821,1.2987700000000002
9.9,-19222.0,73427,72130.54697465267,1.3018800000000001
9.904,-19224.0,73667,72411.1836498538,1.30499
9.909,-19227.0,73926,72685.6513290848,1.3081
9.914,-19228.0,74178,72956.36101116345,1.31177
9.919,-19230.0,74431,73223.46287530282,1.3154400000000002
9.924,-19232.0,74668,73486.18577765749,1.31909
9.929,-19234.0,74924,73745.69449549812,1.3226000000000002
9.935,-19235.0,75146,74001.1398958235,1.3265000000000002
9.94,-19237.0,75372,74250.35513359509,1.3301100000000001
9.945,-19238.0,75593,74494.47550503432,1.33359
9.95,-19242.0,75780,74730.64697351168,1.33719
9.955,-19243.0,75962,74956.58096227262,1.34023
9.959,-19245.0,76140,75173.41421726132,1.3432600000000003
9.963,-19246.0,76332,75383.94046546546,1.34641
9.968,-19248.0,76531,75591.48961788084,1.3496900000000003
9.974,-19252.0,76721,75796.4533892899,1.3532400000000002
9.979,-19252.0,76917,75999.04682227544,1.3567900000000002
9.984,-19255.0,77083,76197.36202708764,1.3603400000000003
9.988,-19257.0,77240,76388.38316955506,1.3633200000000003
9.993,-19259.0,77397,76572.66382706622,1.3663100000000001
9.997,-19260.0,77551,76751.2422778049,1.3692900000000003
10.001,-19262.0,77703,76924.75296332747,1.3722700000000003
10.006,-19263.0,77854,77093.90275195237,1.3752400000000002
10.01,-19265.0,78018,77260.74441041834,1.3782200000000002
10.015,-19266.0,78201,77428.90526182402,1.3814800000000003
10.02,-19269.0,78370,77598.61925516845,1.3851500000000003
10.026,-19271.0,78564,77770.66836705372,1.3888200000000002
10.031,-19274.0,78745,77945.7787070855,1.3923500000000002
10.036,-19276.0,78936,78123.04657575599,1.39603
10.042,-19277.0,79107,78301.05387800385,1.4000000000000001
10.047,-19280.0,79268,78476.68221722175,1.4034400000000002
10.052,-19281.0,79426,78649.11510737526,1.40673
10.057,-19283.0,79585,78818.78752478547,1.4100300000000003
10.062,-19285.0,79740,78985.94920232282,1.4133200000000001
10.066,-19287.0,79904,79151.5928996151,1.4166200000000002
10.071,-19290.0,80080,79318.09969528494,1.4200600000000003
10.077,-19293.0,80246,79485.49671315182,1.4237800000000003
10.082,-19292.0,80419,79653.31038720373,1.42721
10.087,-19294.0,80587,79821.6562932246,1.43093
10.092,-19297.0,80746,79989.04209754796,1.4344800000000002
10.097,-19300.0,80920,80156.25240068935,1.4377700000000002
10.102,-19302.0,81091,80324.51073218936,1.4414600000000002
10.108,-19303.0,81232,80490.34036514864,1.4448900000000002
10.112,-19307.0,81383,80652.24122520507,1.4479000000000002
10.116,-19308.0,81529,80811.4870217022,1.4510500000000002
10.121,-19310.0,81687,80969.29723494893,1.45392
10.126,-19311.0,81846,81127.24411313095,1.4571900000000002
10.13,-19313.0,82009,81285.79589521069,1.4604600000000003
10.135,-19316.0,82177,81445.72430238199,1.46374
10.14,-19318.0,82360,81608.73785248485,1.4671600000000002
10.145,-19321.0,82538,81775.21592917092,1.4708500000000002
10.151,-19322.0,82709,81943.28336028475,1.4742700000000002
10.155,-19325.0,82897,82113.61588460239,1.4775400000000003
10.161,-19327.0,83085,82287.44880148227,1.48123
10.166,-19330.0,83263,82463.09795912841,1.4847800000000002
10.171,-19331.0,83475,82642.58102863985,1.4880600000000002
10.177,-19334.0,83676,82827.41686411726,1.4921600000000002
10.182,-19335.0,83865,83014.26648846503,1.4957100000000003
10.187,-19339.0,84056,83201.74028525823,1.4991200000000002
10.192,-19341.0,84280,83393.18180070096,1.50266
10.198,-19344.0,84508,83591.4702627297,1.5067300000000001
10.204,-19347.0,84719,83793.96128946451,1.5105400000000002
10.209,-19349.0,84923,83997.44472581557,1.5140700000000002
10.214,-19349.0,85145,84202.81364423627,1.5174600000000003
10.22,-19354.0,85349,84409.69448103641,1.5213900000000002
10.224,-19355.0,85535,84614.2214109448,1.52421
10.228,-19356.0,85723,84815.27579411287,1.52719
10.233,-19360.0,85917,85014.33813899022,1.5301600000000002
10.237,-19361.0,86109,85212.19937357315,1.5331200000000003
10.241,-19364.0,86300,85408.8002799337,1.5359300000000002
10.246,-19365.0,86522,85607.36245763666,1.5388800000000002
10.251,-19368.0,86734,85809.57765386885,1.54235
10.256,-19371.0,86989,86017.9911942442,1.5455500000000002
10.262,-19372.0,87202,86231.47408660704,1.5496800000000002
10.267,-19376.0,87418,86445.15849479886,1.5530000000000002
10.272,-19377.0,87616,86657.51854555907,1.5565800000000003
10.277,-19380.0,87791,86864.7550387173,1.5598900000000002
10.282,-19382.0,87961,87065.10931709422,1.5629100000000002
10.286,-19384.0,88118,87258.1617916234,1.5659100000000001
10.291,-19386.0,88301,87446.64696339614,1.5687300000000002
10.296,-19389.0,88464,87632.06411452613,1.5721700000000003
10.301,-19391.0,88621,87812.4454581436,1.5752800000000002
10.306,-19392.0,88772,87987.59996230528,1.5784500000000001
10.312,-19394.0,88904,88156.08662222189,1.58153
10.317,-19394.0,89034,88317.14618684122,1.5843800000000001
10.322,-19396.0,89161,88471.75484359614,1.5872900000000003
10.328,-19397.0,89253,88617.42628660097,1.59014
10.332,-19398.0,89336,88751.57243362747,1.5922600000000002
10.336,-19401.0,89416,88875.28799142914,1.5942700000000003
10.341,-19401.0,89491,88989.84702921077,1.5961800000000002
10.345,-19403.0,89563,89096.27118948937,1.5980000000000003
10.349,-19403.0,89633,89195.67689000654,1.5997400000000002
10.354,-19404.0,89701,89289.05841990342,1.6014000000000002
10.358,-19405.0,89769,89377.41119979286,1.6029400000000003
10.363,-19407.0,89837,89461.73155758495,1.60451
10.367,-19408.0,89904,89542.7193591948,1.6060400000000001
10.371,-19408.0,89974,89621.23299818742,1.6075700000000002
10.376,-19411.0,90053,89698.95142951541,1.6091900000000001
10.381,-19412.0,90132,89776.92377337332,1.6109600000000002
10.386,-19412.0,90211,89855.09972299704,1.6128300000000002
10.391,-19417.0,90280,89932.44830694236,1.6147300000000002
10.396,-19417.0,90356,90008.8362586228,1.6164500000000002
10.401,-19420.0,90429,90084.85015731804,1.6183400000000001
10.406,-19420.0,90512,90161.25755502582,1.6201
10.411,-19421.0,90580,90237.48517333304,1.6221800000000002
10.415,-19424.0,90649,90312.18174679081,1.6239800000000002
10.42,-19426.0,90722,90386.14593162273,1.6257700000000002
10.425,-19427.0,90795,90459.91908602815,1.6277300000000001
10.43,-19428.0,90867,90533.43999499167,1.62969
10.435,-19430.0,90938,90606.56050862808,1.63159
10.44,-19430.0,91012,90679.55808215936,1.6335000000000002
10.445,-19434.0,91083,90752.45707326046,1.63542
10.449,-19435.0,91153,90824.88076099858,1.63735
10.454,-19437.0,91222,90896.72518914145,1.6392200000000001
10.458,-19437.0,91298,90968.69950334694,1.64101
10.463,-19439.0,91371,91041.17422247323,1.6430700000000003
10.468,-19441.0,91448,91114.14926629484,1.6449900000000002
10.473,-19443.0,91524,91187.82269683626,1.6470300000000002
10.477,-19445.0,91604,91262.35333481496,1.6491000000000002
10.482,-19446.0,91676,91337.17509213538,1.6511200000000001
10.486,-19448.0,91755,91412.13122720584,1.6530900000000002
10.491,-19453.0,91838,91488.28481120602,1.6552000000000002
10.496,-19454.0,91924,91566.09204018707,1.6574300000000002
10.501,-19454.0,92012,91645.72059938415,1.6598100000000002
10.506,-19459.0,92103,91727.30495116793,1.6621500000000002
10.511,-19460.0,92193,91810.65572783689,1.6647500000000002
10.516,-19463.0,92275,91894.5313854685,1.6671900000000002
10.52,-19466.0,92365,91978.82793131072,1.6694700000000002
10.525,-19469.0,92454,92064.15541855959,1.6720100000000002
10.529,-19471.0,92542,92150.11146419661,1.6745
10.534,-19473.0,92634,92236.86872377209,1.6770100000000001
10.538,-19477.0,92725,92324.56564522146,1.67955
10.543,-19478.0,92820,92413.31324629532,1.6821300000000001
10.548,-19481.0,92943,92506.07338135215,1.6847500000000002
10.554,-19485.0,93037,92601.95199848127,1.68833
10.558,-19488.0,93130,92697.3593488682,1.6909100000000001
10.563,-19493.0,93225,92792.48786605251,1.6935100000000003
10.567,-19494.0,93322,92887.7890469507,1.6962400000000002
10.572,-19497.0,93422,92983.72399821843,1.6990000000000003
10.577,-19502.0,93530,93081.25684819584,1.7019000000000002
10.582,-19502.0,93657,93182.74571683066,1.7049400000000001
10.588,-19508.0,93773,93288.19931798594,1.7084900000000003
10.593,-19512.0,93887,93395.54431234946,1.7118000000000002
10.598,-19515.0,94024,93506.4862918081,1.7151300000000003
10.604,-19520.0,94139,93620.41166199287,1.71883
10.61,-19524.0,94245,93733.65837606777,1.72219
10.614,-19527.0,94352,93845.56838827356,1.7251800000000002
10.619,-19531.0,94463,93956.90185036747,1.7282000000000002
10.624,-19535.0,94577,94068.4664343649,1.73134
10.629,-19539.0,94711,94182.49480201011,1.73449
10.635,-19543.0,94833,94299.29131824976,1.7382900000000001
10.64,-19548.0,94950,94416.62346587313,1.7414800000000001
10.645,-19552.0,95078,94534.979501252,1.7446800000000002
10.65,-19555.0,95185,94653.16593346137,1.7481600000000002
10.655,-19559.0,95294,94769.33416498476,1.7510100000000002
10.659,-19564.0,95409,94884.67655998885,1.75374
10.664,-19568.0,95527,95000.24830705153,1.75699
10.669,-19573.0,95646,95116.40021819573,1.76015
10.673,-19577.0,95761,95232.7201580938,1.7631900000000003
10.678,-19581.0,95874,95348.58045675562,1.76608
10.682,-19585.0,96019,95467.04407655179,1.7688800000000002
10.688,-19589.0,96157,95590.07181039437,1.77262
10.693,-19595.0,96295,95716.06594475955,1.7762200000000001
10.698,-19600.0,96422,95843.34906257028,1.7794400000000001
10.702,-19603.0,96546,95970.2788977483,1.7825300000000002
10.707,-19609.0,96673,96096.92544489399,1.7854900000000002
10.711,-19614.0,96809,96224.53358896376,1.78845
10.716,-19618.0,96956,96354.89407581574,1.7918300000000003
10.721,-19624.0,97147,96492.91006857381,1.79506
10.727,-19629.0,97329,96640.53202097143,1.7993500000000002
10.733,-19635.0,97501,96793.97453886291,1.8033700000000001
10.739,-19642.0,97638,96947.62657183023,1.8069800000000003
10.743,-19645.0,97783,97098.77190362007,1.8099200000000002
10.748,-19651.0,97929,97248.79874639859,1.8128600000000001
10.752,-19656.0,98079,97398.42401820487,1.8158200000000002
10.756,-19661.0,98240,97549.21322849586,1.8188700000000002
10.761,-19666.0,98418,97703.70953935452,1.8219400000000001
10.766,-19673.0,98597,97862.9616136537,1.82543
10.771,-19678.0,98787,98027.21596744793,1.8286400000000003
10.776,-19684.0,98987,98197.5618440627,1.8320000000000003
10.781,-19692.0,99169,98371.9998468633,1.8355100000000002
10.786,-19696.0,99356,98548.43139649488,1.8386200000000001
10.79,-19702.0,99568,98729.4334141177,1.84173
10.795,-19708.0,99792,98917.76570713807,1.8451300000000002
10.801,-19716.0,100018,99113.36283929525,1.8486500000000001
10.806,-19720.0,100284,99318.94610794894,1.8520500000000002
10.811,-19729.0,100531,99534.61732300215,1.8558800000000002
10.816,-19735.0,100788,99757.48622780513,1.85942
10.821,-19742.0,101075,99990.08929742569,1.8628200000000001
10.827,-19750.0,101363,100233.5688957731,1.8665300000000002
10.832,-19757.0,101629,100483.68976912423,1.8702200000000002
10.837,-19763.0,101895,100736.95671596182,1.8733400000000002
10.841,-19768.0,102168,100993.43985845597,1.8764900000000002
10.846,-19776.0,102444,101253.49261525962,1.8795000000000002
10.85,-19781.0,102734,101518.09182571928,1.8825000000000003
10.855,-19787.0,103031,101788.4170442725,1.8856400000000002
10.86,-19794.0,103334,102064.62161911464,1.8890600000000002
10.865,-19802.0,103607,102343.16317855116,1.8923300000000003
10.869,-19810.0,103863,102618.92273499542,1.8954600000000001
10.873,-19815.0,104137,102892.55053973797,1.89833
10.878,-19822.0,104399,103165.0633280392,1.9016300000000002
10.883,-19830.0,104654,103434.79981366836,1.9047600000000002
10.887,-19836.0,104909,103701.61661311159,1.9077500000000003
10.892,-19845.0,105151,103964.8043718425,1.9110200000000002
10.896,-19852.0,105417,104226.17179342375,1.91413
10.902,-19860.0,105683,104488.4570508822,1.9176600000000001
10.907,-19868.0,105929,104749.49703318902,1.9210500000000001
10.912,-19874.0,106165,105006.56656684344,1.9244400000000002
10.917,-19884.0,106405,105259.85792329986,1.9276800000000003
10.921,-19890.0,106638,105509.82246950298,1.9310600000000002
10.927,-19899.0,106880,105757.31746059784,1.93443
10.932,-19908.0,107107,106002.23780147143,1.9380600000000001
10.937,-19918.0,107339,106244.10296641206,1.9414200000000001
10.942,-19926.0,107564,106483.32013993656,1.94507
10.947,-19935.0,107796,106720.41395893278,1.94856
10.953,-19943.0,108009,106954.61635776307,1.9521600000000001
10.958,-19952.0,108218,107184.22174988159,1.9556200000000001
10.963,-19960.0,108396,107406.6737122572,1.9590600000000002
10.968,-19969.0,108568,107619.724190281,1.9619700000000002
10.972,-19977.0,108740,107824.6414867154,1.965
10.977,-19984.0,108915,108023.3341887175,1.96788
10.981,-19992.0,109078,108216.1439838964,1.9707400000000002
10.986,-19998.0,109242,108403.14673618531,1.9737300000000002
10.99,-20006.0,109407,108585.69110018162,1.9765700000000002
10.995,-20015.0,109566,108764.16508421976,1.9795200000000002
10.999,-20022.0,109738,108940.0685800882,1.98222
11.004,-20031.0,109917,109115.89213279092,1.9854200000000002
11.009,-20042.0,110094,109292.14689706388,1.9886300000000001
11.014,-20050.0,110274,109468.84650170797,1.9919600000000002
11.019,-20058.0,110444,109645.20936987868,1.9952800000000002
11.024,-20067.0,110616,109820.50971252538,1.9984600000000001
11.029,-20076.0,110784,109994.75991760226,2.00176
11.034,-20084.0,110942,110166.7811605522,2.00495
11.039,-20093.0,111107,110336.71786798447,2.00802
11.044,-20102.0,111257,110504.19053590269,2.01107
11.049,-20109.0,111401,110667.60702874538,2.01399
11.053,-20118.0,111551,110827.77098169625,2.01691
11.057,-20127.0,111692,110985.02961909637,2.0197000000000003
11.062,-20133.0,111854,111141.14731865757,2.02247
11.067,-20143.0,112013,111298.13326743204,2.02564
11.072,-20151.0,112176,111455.91450554536,2.02868
11.077,-20160.0,112341,111614.92784428503,2.0319800000000003
11.082,-20169.0,112507,111775.22636157753,2.0351500000000002
11.087,-20178.0,112653,111934.67322930618,2.03845
11.092,-20186.0,112795,112091.05966543272,2.04123
11.096,-20192.0,112933,112244.19951669507,2.04401
11.1,-20199.0,113075,112394.73601711915,2.04667
11.105,-20207.0,113216,112543.4821486506,2.0494600000000003
11.109,-20215.0,113356,112690.59450419736,2.0522500000000004
11.113,-20223.0,113501,112836.79303055083,2.0550300000000004
11.118,-20230.0,113658,112983.94285537739,2.05804
11.123,-20238.0,113801,113131.65737502271,2.06095
11.127,-20245.0,113945,113278.53688725184,2.0637000000000003
11.131,-20251.0,114087,113424.64776586312,2.06646
11.136,-20259.0,114229,113569.94417107855,2.06921
11.14,-20265.0,114373,113714.78559789862,2.07199
11.144,-20272.0,114540,113861.73876897429,2.07464
11.15,-20282.0,114710,114012.9609347305,2.07792
11.155,-20289.0,114883,114168.20067387645,2.08109
11.16,-20297.0,115054,114326.76106241735,2.0844
11.165,-20305.0,115231,114488.38044490211,2.08746
11.17,-20316.0,115409,114653.14619625323,2.09079
11.175,-20322.0,115593,114821.12838011829,2.0941300000000003
11.18,-20331.0,115784,114992.97755775531,2.0973800000000002
11.185,-20339.0,115974,115168.52195484829,2.10087
11.191,-20346.0,116176,115348.11914598831,2.1042500000000004
11.196,-20355.0,116382,115532.55117670402,2.10788
11.202,-20365.0,116552,115717.69011616943,2.1115000000000004
11.206,-20370.0,116733,115900.91932769073,2.11436
11.211,-20374.0,116923,116084.5984422567,2.11736
11.216,-20384.0,117106,116268.83644857211,2.12049
11.22,-20390.0,117297,116453.6216786293,2.1236200000000003
11.225,-20398.0,117501,116640.92603971226,2.12662
11.23,-20404.0,117734,116834.41107903147,2.12989
11.235,-20414.0,117963,117035.32882077523,2.13343
11.241,-20421.0,118201,117242.70196659095,2.1369900000000004
11.246,-20429.0,118444,117456.6384152849,2.1405600000000002
11.252,-20438.0,118679,117675.5406140471,2.1441600000000003
11.257,-20443.0,118923,117898.52378009334,2.1476100000000002
11.262,-20451.0,119175,118126.46344026907,2.1510700000000003
11.267,-20459.0,119420,118358.47664563553,2.1546700000000003
11.273,-20466.0,119664,118592.96381411066,2.15828
11.278,-20473.0,119911,118829.63291475606,2.1620500000000002
11.284,-20480.0,120158,119068.34883883636,2.16569
11.289,-20488.0,120386,119306.82385631047,2.1696
11.295,-20494.0,120584,119540.25160142417,2.17326
11.299,-20502.0,120765,119764.97610250705,2.1763700000000004
11.304,-20507.0,120954,119981.8301329789,2.1795
11.309,-20514.0,121135,120192.37304049544,2.1827900000000002
11.313,-20520.0,121321,120397.55803531216,2.18594
