time_s,magnetic_raw_mm,magnetic_raw_filtered,magnetic_filtered_mm,keyence_mm
2.576,0.0009186437595696262,0.0005937372036103224,-0.3059310348022901,-0.0001100000000000545
2.58,0.000459321879784369,0.0006126078703688489,-0.3059355929094263,-0.0001100000000000545
2.586,0.0009186437595696262,0.0006277397607026205,-0.3059401510165616,-0.0001100000000000545
2.591,0.0013779656393548834,0.0007308773946555483,-0.30591280237374274,-9.999999999998899e-05
2.596,0.000459321879784369,0.0007680788601620871,-0.3059036861594686,-9.999999999998899e-05
2.601,0.000459321879784369,0.0007069059650022917,-0.305921918588016,-9.999999999998899e-05
2.606,0.000459321879784369,0.0006578530325965478,-0.3059401510165616,-8.999999999992347e-05
2.612,0.000459321879784369,0.0006185187788994315,-0.30595838344510895,-8.999999999992347e-05
2.617,0.0,0.0005414757925722741,-0.30598573208793045,-8.999999999992347e-05
2.623,0.0009186437595696262,0.0005251989372676061,-0.3060039645164778,-9.999999999998899e-05
2.627,0.0,0.0005121469559783062,-0.30601308073075106,-9.999999999998899e-05
2.632,0.0018372875191401405,0.00059268468606781,-0.30599940640933987,-9.999999999998899e-05
2.636,0.0013779656393548834,0.0007937714240868565,-0.3059538253379728,-8.999999999992347e-05
2.64,0.0013779656393548834,0.0009095156946773747,-0.3059173604808789,-8.999999999992347e-05
2.645,0.0,0.0008658223199554318,-0.305921918588016,-8.999999999992347e-05
2.65,0.0013779656393548834,0.0008307857543128278,-0.305921918588016,-8.000000000008001e-05
2.654,0.000459321879784369,0.000848192740668077,-0.30591280237374274,-8.999999999992347e-05
2.659,0.000459321879784369,0.0007711471743639987,-0.3059310348022901,-8.999999999992347e-05
2.664,0.000459321879784369,0.0007093663652948199,-0.30594470912369953,-9.999999999998899e-05
2.669,0.000459321879784369,0.0006598259627468241,-0.3059629415522469,-8.999999999992347e-05
2.674,0.0013779656393548834,0.0007111045894880289,-0.3059492672308357,-8.999999999992347e-05
2.678,0.0009186437595696262,0.0007977254537631815,-0.30592647669515216,-8.999999999992347e-05
2.683,0.0013779656393548834,0.000867184441916627,-0.3059036861594686,-8.999999999992347e-05
2.69,0.0013779656393548834,0.000968383658861489,-0.3058581050881024,-9.999999999998899e-05
2.694,0.000459321879784369,0.0009585288739075825,-0.30584898887382916,-9.999999999998899e-05
2.699,0.0013779656393548834,0.0009506265815777137,-0.3058444307666912,-9.999999999998899e-05
2.703,0.0009186437595696262,0.0009897918265737726,-0.30582619833814384,-9.999999999998899e-05
2.708,0.0009186437595696262,0.0009756955193798676,-0.30582164023100766,-8.999999999992347e-05
2.712,0.0009186437595696262,0.0009643920621518424,-0.3058170821238724,-9.999999999998899e-05
2.716,-0.0004593218797852572,0.0008188224628584285,-0.30584898887382916,-9.999999999998899e-05
2.721,0.000459321879784369,0.0006565921527495721,-0.30589456994519537,-8.999999999992347e-05
2.725,0.0009186437595696262,0.0006630095975298756,-0.3058991280523333,-8.999999999992347e-05
2.73,0.0013779656393548834,0.0007591593472642917,-0.305876337516648,-9.999999999998899e-05
2.735,0.0009186437595696262,0.0008362592975319928,-0.3058581050881024,-9.999999999998899e-05
2.739,0.0,0.0007615780608213481,-0.305876337516648,-8.999999999992347e-05
2.743,0.0009186437595696262,0.0007016931453408025,-0.30589456994519537,-8.000000000008001e-05
2.748,0.000459321879784369,0.0006991748948438335,-0.3058991280523333,-8.999999999992347e-05
2.752,0.000459321879784369,0.0006516536911902551,-0.3059173604808789,-8.999999999992347e-05
2.758,0.0013779656393548834,0.0007045514603085351,-0.3059036861594686,-9.999999999998899e-05
2.762,0.0009186437595696262,0.0007924706721830696,-0.30588089562378595,-0.0001100000000000545
2.768,0.0013779656393548834,0.0008629707710582695,-0.3058581050881024,-0.0001100000000000545
2.773,0.000459321879784369,0.0008740010573542146,-0.30585354698096445,-0.0001100000000000545
2.777,0.000459321879784369,0.0007918421833316826,-0.3058717794095118,-9.999999999998899e-05
2.783,0.000459321879784369,0.0007259611475652402,-0.30589456994519537,-9.999999999998899e-05
2.787,0.000459321879784369,0.0006731328812909373,-0.3059082442666048,-8.999999999992347e-05
2.791,0.000459321879784369,0.0006307712868642416,-0.30592647669515216,-9.999999999998899e-05
2.796,0.0009186437595696262,0.0006423045256900954,-0.30592647669515216,-9.999999999998899e-05
2.801,0.000459321879784369,0.0006515527259439184,-0.3059310348022901,-8.999999999992347e-05
2.805,0.0009186437595696262,0.0006589686139894415,-0.3059355929094263,-8.999999999992347e-05
2.81,0.000459321879784369,0.0006649152191660539,-0.3059355929094263,-7.00000000000145e-05
2.815,0.0009186437595696262,0.0006696836451333071,-0.3059401510165616,-7.00000000000145e-05
2.82,0.0,0.0006280054352947788,-0.3059538253379728,-7.00000000000145e-05
2.824,0.000459321879784369,0.0005490828923131301,-0.3059811739807925,-7.00000000000145e-05
2.83,0.000459321879784369,0.0005312988700631985,-0.3059948483022037,-7.00000000000145e-05
2.834,0.0009186437595696262,0.0005625402162711675,-0.3059948483022037,-7.00000000000145e-05
2.839,0.000459321879784369,0.000587591828423916,-0.3059948483022037,-7.00000000000145e-05
2.844,0.0009186437595696262,0.0006076800559693622,-0.3059948483022037,-7.00000000000145e-05
2.849,0.0009186437595696262,0.0006692901611581399,-0.3059766158736563,-5.999999999994898e-05
2.853,0.0009186437595696262,0.0007186936807633741,-0.3059629415522469,-5.999999999994898e-05
2.858,0.000459321879784369,0.0007128071761469579,-0.3059674996593831,-5.999999999994898e-05
2.863,0.000459321879784369,0.0006625850582859512,-0.3059811739807925,-5.999999999994898e-05
2.867,0.000459321879784369,0.0006223132655863571,-0.3059948483022037,-5.0000000000105516e-05
2.872,0.0013779656393548834,0.0006810241462890791,-0.3059766158736563,-5.999999999994898e-05
2.876,0.0009186437595696262,0.0007736047391375532,-0.3059538253379728,-5.999999999994898e-05
2.881,0.0013779656393548834,0.0008478426765642032,-0.3059310348022901,-5.0000000000105516e-05
2.887,0.000459321879784369,0.0008618702370831338,-0.3059173604808789,-4.0000000000040004e-05
2.891,0.0,0.0007366129133173748,-0.30594470912369953,-5.0000000000105516e-05
2.896,0.000459321879784369,0.0006361723665694039,-0.30597205776652014,-5.0000000000105516e-05
2.901,0.0013779656393548834,0.0006921373941082306,-0.30595838344510895,-5.999999999994898e-05
2.907,0.0009186437595696262,0.0007825161596720419,-0.30592647669515216,-5.0000000000105516e-05
2.912,0.0013779656393548834,0.0008549885098286835,-0.3059036861594686,-4.0000000000040004e-05
2.917,0.0018372875191401405,0.0010041059472952127,-0.30585354698096445,-4.0000000000040004e-05
2.922,0.000459321879784369,0.0010326755204841216,-0.3058307564452818,-4.0000000000040004e-05
2.927,0.000459321879784369,0.0009190790534209137,-0.30585354698096445,-4.0000000000040004e-05
2.932,0.0,0.0007824871553897706,-0.3058900118380592,-5.0000000000105516e-05
2.937,0.000459321879784369,0.0006729577122631762,-0.30592647669515216,-5.0000000000105516e-05
2.942,0.0013779656393548834,0.0007216345933355195,-0.3059173604808789,-5.0000000000105516e-05
2.947,0.0018372875191401405,0.000897172956226325,-0.3058717794095118,-5.0000000000105516e-05
2.952,0.0009186437595696262,0.000992430658133629,-0.30583531455241797,-4.0000000000040004e-05
2.957,0.0009186437595696262,0.0009778115288608257,-0.3058307564452818,-5.0000000000105516e-05
2.961,0.0013779656393548834,0.0010115907193358176,-0.3058125240167344,-5.0000000000105516e-05
2.966,0.0013779656393548834,0.0010841792468699537,-0.30578061726677763,-5.0000000000105516e-05
2.971,0.000459321879784369,0.0010513823041175645,-0.30578061726677763,-4.0000000000040004e-05
2.976,0.0009186437595696262,0.0009795814151448642,-0.3057897334810509,-5.0000000000105516e-05
2.98,0.000459321879784369,0.0009220061746032821,-0.305798849695325,-4.0000000000040004e-05
2.985,0.0009186437595696262,0.0008758381066190349,-0.30580796590959824,-2.999999999997449e-05
2.99,0.0009186437595696262,0.0008843190346193984,-0.30580796590959824,-2.999999999997449e-05
2.995,0.000459321879784369,0.0008456177823174598,-0.3058170821238724,-2.999999999997449e-05
2.999,0.000459321879784369,0.0007690823831261395,-0.30583987265955503,-2.999999999997449e-05
3.004,0.0009186437595696262,0.0007532125485681469,-0.30584898887382916,-4.0000000000040004e-05
3.009,0.0009186437595696262,0.0007859888314375131,-0.3058444307666912,-4.0000000000040004e-05
3.014,0.0,0.0007212674989475587,-0.3058626631952386,-2.999999999997449e-05
3.019,0.0018372875191401405,0.0007603729380645059,-0.30585354698096445,-2.999999999997449e-05
3.023,0.0009186437595696262,0.0008827343289592897,-0.30582619833814384,-2.999999999997449e-05
3.028,0.0013779656393548834,0.0009353508185118552,-0.3058034078024603,-4.0000000000040004e-05
3.033,0.000459321879784369,0.0009320407098177903,-0.3058034078024603,-4.0000000000040004e-05
3.038,0.0013779656393548834,0.0009293864208945427,-0.305798849695325,-4.0000000000040004e-05
3.043,0.0013779656393548834,0.0010182617864592904,-0.3057669429453682,-5.0000000000105516e-05
3.049,0.000459321879784369,0.0009985248298810387,-0.3057669429453682,-5.0000000000105516e-05
3.054,0.0009186437595696262,0.0009371963996230434,-0.30577605915964146,-4.0000000000040004e-05
3.058,0.0009186437595696262,0.0009335206326702226,-0.30577605915964146,-2.999999999997449e-05
3.063,0.0009186437595696262,0.0009305731320262693,-0.30577605915964146,-4.0000000000040004e-05
3.068,0.000459321879784369,0.0008827077239927906,-0.3057851753739147,-5.0000000000105516e-05
3.072,0.0009186437595696262,0.0008443257147923708,-0.305798849695325,-2.999999999997449e-05
3.077,0.0013779656393548834,0.000904551963077489,-0.30578061726677763,-2.999999999997449e-05
3.081,0.0009186437595696262,0.0009528458043034818,-0.3057669429453682,-2.999999999997449e-05
3.086,0.0009186437595696262,0.0009460694778405294,-0.3057669429453682,-2.999999999997449e-05
3.09,0.000459321879784369,0.0008951338352922035,-0.30577605915964146,-2.999999999997449e-05
3.095,0.000459321879784369,0.0008087880010019088,-0.3058034078024603,-1.999999999990898e-05
3.101,0.0,0.0006940476671959293,-0.3058444307666912,-2.999999999997449e-05
3.106,0.000459321879784369,0.0006020404175195019,-0.30588089562378595,-2.999999999997449e-05
3.11,0.000459321879784369,0.0005737641138208775,-0.3058991280523333,-1.999999999990898e-05
3.115,0.0009186437595696262,0.0005965919760611456,-0.3059036861594686,-2.999999999997449e-05
3.12,0.000459321879784369,0.0006148970371591114,-0.3059082442666048,-4.0000000000040004e-05
3.124,0.000459321879784369,0.0005840734982713067,-0.305921918588016,-4.0000000000040004e-05
3.129,0.000459321879784369,0.0005593569147972089,-0.3059401510165616,-4.0000000000040004e-05
3.133,0.000459321879784369,0.0005395373379194304,-0.3059538253379728,-4.0000000000040004e-05
3.138,0.000459321879784369,0.0005236445415697313,-0.3059674996593831,-5.0000000000105516e-05
3.143,0.0013779656393548834,0.0006019042969325043,-0.30595838344510895,-5.0000000000105516e-05
3.147,0.0009186437595696262,0.0007101606171566884,-0.3059310348022901,-5.0000000000105516e-05
3.152,0.0013779656393548834,0.000796968507229244,-0.3059082442666048,-5.999999999994898e-05
3.157,0.0009186437595696262,0.0008665774664405276,-0.30588545373092213,-7.00000000000145e-05
3.161,0.0,0.0007858894014281879,-0.3059036861594686,-7.00000000000145e-05
3.167,0.0009186437595696262,0.000721187768643577,-0.305921918588016,-7.00000000000145e-05
3.171,0.000459321879784369,0.0007148071194859481,-0.30592647669515216,-7.00000000000145e-05
3.176,0.0009186437595696262,0.0007096906450896269,-0.3059310348022901,-5.999999999994898e-05
3.181,0.0,0.0006600859941679142,-0.3059492672308357,-7.00000000000145e-05
3.187,0.0009186437595696262,0.0006203093319334854,-0.3059629415522469,-5.999999999994898e-05
3.191,0.0009186437595696262,0.0006794172447068809,-0.3059538253379728,-5.0000000000105516e-05
3.196,0.0013779656393548834,0.000772316207108975,-0.30592647669515216,-5.0000000000105516e-05
3.202,0.000459321879784369,0.0008013075517409711,-0.30591280237374274,-5.999999999994898e-05
3.207,0.0,0.0006880492920821987,-0.30594470912369953,-5.0000000000105516e-05
3.211,0.0018372875191401405,0.0007337361334511215,-0.3059355929094263,-5.0000000000105516e-05
3.216,0.0009186437595696262,0.0008613749773576983,-0.3058991280523333,-5.0000000000105516e-05
3.221,0.0013779656393548834,0.0009182233173921765,-0.305876337516648,-5.0000000000105516e-05
3.226,0.0013779656393548834,0.0010093103879663876,-0.3058444307666912,-5.0000000000105516e-05
3.231,0.000459321879784369,0.0009913469393453326,-0.30583987265955503,-5.0000000000105516e-05
3.236,0.0009186437595696262,0.0009314406383770849,-0.30584898887382916,-5.999999999994898e-05
3.24,0.000459321879784369,0.0008834033544722203,-0.30585354698096445,-5.999999999994898e-05
3.246,0.0,0.0007538797526424168,-0.30589456994519537,-5.999999999994898e-05
3.251,0.0013779656393548834,0.0007410219598514584,-0.3059036861594686,-5.999999999994898e-05
3.256,0.000459321879784369,0.0007762135196308071,-0.3058900118380592,-5.999999999994898e-05
3.262,0.000459321879784369,0.0007134289340398128,-0.30591280237374274,-5.999999999994898e-05
3.267,0.0013779656393548834,0.0007540873994517155,-0.3059036861594686,-5.0000000000105516e-05
3.271,0.0013779656393548834,0.0008776941212022187,-0.30586722130237476,-5.999999999994898e-05
3.276,0.000459321879784369,0.000885807323798048,-0.3058581050881024,-5.0000000000105516e-05
3.281,0.0009186437595696262,0.000846811202185684,-0.30586722130237476,-5.0000000000105516e-05
3.286,0.000459321879784369,0.0008155412400146821,-0.3058717794095118,-5.0000000000105516e-05
3.29,0.0009186437595696262,0.0007904666814753565,-0.30588089562378595,-4.0000000000040004e-05
3.295,0.0009186437595696262,0.0008158619387762841,-0.3058717794095118,-4.0000000000040004e-05
3.3,0.0018372875191401405,0.0009272294962072516,-0.30583987265955503,-4.0000000000040004e-05
3.304,0.0013779656393548834,0.001062034090347712,-0.305798849695325,-5.0000000000105516e-05
3.308,0.0009186437595696262,0.0010791265716910633,-0.3057851753739147,-5.0000000000105516e-05
3.313,0.000459321879784369,0.0010018288121067813,-0.30579429158818705,-5.0000000000105516e-05
3.319,0.0009186437595696262,0.0009398457758928074,-0.30580796590959824,-4.0000000000040004e-05
3.323,0.0009186437595696262,0.0009356450976761477,-0.3058034078024603,-4.0000000000040004e-05
3.328,0.0009186437595696262,0.0009322766845238548,-0.3058034078024603,-4.0000000000040004e-05
3.333,0.0,0.0008385718728942395,-0.30582619833814384,-4.0000000000040004e-05
3.338,0.0009186437595696262,0.000763432454055985,-0.30584898887382916,-4.0000000000040004e-05
3.342,0.000459321879784369,0.0007486820193517091,-0.3058581050881024,-5.0000000000105516e-05
3.348,0.0013779656393548834,0.0007823559194617821,-0.30584898887382916,-5.0000000000105516e-05
3.352,0.0,0.0007638562475292968,-0.3058581050881024,-5.0000000000105516e-05
3.357,0.0009186437595696262,0.0007035199632198772,-0.305876337516648,-5.0000000000105516e-05
3.362,0.0013779656393548834,0.0007916435418529701,-0.3058581050881024,-4.0000000000040004e-05
3.367,0.0013779656393548834,0.0009078094019947486,-0.30582164023100766,-4.0000000000040004e-05
3.372,0.0013779656393548834,0.0010009597436698447,-0.3057897334810509,-4.0000000000040004e-05
3.376,0.000459321879784369,0.0009846507777667001,-0.3057851753739147,-5.0000000000105516e-05
3.381,0.0,0.0008350673929878091,-0.30582164023100766,-5.0000000000105516e-05
3.385,0.000459321879784369,0.0007151204190312167,-0.30585354698096445,-5.0000000000105516e-05
3.389,-0.0004593218797852572,0.0005734362168909571,-0.30589456994519537,-5.0000000000105516e-05
3.394,0.0009186437595696262,0.0005053252742568867,-0.305921918588016,-5.0000000000105516e-05
3.398,0.0013779656393548834,0.0006327164442310052,-0.3059036861594686,-4.0000000000040004e-05
3.402,0.0009186437595696262,0.000734868066015551,-0.30588089562378595,-2.999999999997449e-05
3.407,0.000459321879784369,0.0007257769894017821,-0.3058900118380592,-2.999999999997449e-05
3.411,0.000459321879784369,0.0006729852097131824,-0.3059036861594686,-2.999999999997449e-05
3.416,0.0013779656393548834,0.000721656642815979,-0.30589456994519537,-2.999999999997449e-05
3.421,0.0009186437595696262,0.0008061868672255598,-0.3058717794095118,-2.999999999997449e-05
3.425,0.0013779656393548834,0.000873969426370001,-0.30585354698096445,-4.0000000000040004e-05
3.43,0.0009186437595696262,0.0009283224741261234,-0.30583531455241797,-2.999999999997449e-05
3.434,0.0018372875191401405,0.0010174086355862076,-0.30580796590959824,-2.999999999997449e-05
3.438,0.000459321879784369,0.0010433425956298753,-0.30579429158818705,-2.999999999997449e-05
3.443,0.000459321879784369,0.0009276326998475676,-0.3058170821238724,-2.999999999997449e-05
3.448,0.0,0.0007893460990263806,-0.30585354698096445,-2.999999999997449e-05
3.452,0.0,0.0006329558334477276,-0.3058991280523333,-2.999999999997449e-05
3.456,0.000459321879784369,0.0005530524861233265,-0.30592647669515216,-2.999999999997449e-05
3.461,0.000459321879784369,0.0005344819827202206,-0.3059401510165616,-2.999999999997449e-05
3.466,0.000459321879784369,0.0005195907854703005,-0.30595838344510895,-1.999999999990898e-05
3.471,0.0009186437595696262,0.000553151811804844,-0.30595838344510895,-4.0000000000040004e-05
3.477,0.000459321879784369,0.0005800635143154967,-0.30595838344510895,-1.999999999990898e-05
3.482,0.0009186437595696262,0.0006016432992959229,-0.30595838344510895,-1.999999999990898e-05
3.487,-0.0004593218797852572,0.0005279437902345873,-0.3059948483022037,-1.999999999990898e-05
3.492,0.000459321879784369,0.00042334421133339634,-0.3060267550521605,-2.999999999997449e-05
3.497,0.000459321879784369,0.00043047233565159896,-0.3060358712664346,-1.999999999990898e-05
3.501,0.0,0.0003906863057304132,-0.30605866180211727,-2.999999999997449e-05
3.506,0.0013779656393548834,0.00044978670680277346,-0.3060541036949802,-1.999999999990898e-05
3.511,0.000459321879784369,0.0005426796457696916,-0.3060358712664346,-1.999999999990898e-05
3.515,0.0009186437595696262,0.0005716661603677687,-0.3060358712664346,-1.999999999990898e-05
3.52,0.0013779656393548834,0.0006859134523770742,-0.3060085226236131,-1.999999999990898e-05
3.525,0.0009186437595696262,0.0007775253448309559,-0.3059811739807925,-1.0000000000065512e-05
3.53,0.0013779656393548834,0.000850986506941459,-0.3059492672308357,-1.999999999990898e-05
3.534,0.0009186437595696262,0.0009098930767554416,-0.30592647669515216,-1.999999999990898e-05
3.539,0.000459321879784369,0.0008661249326977717,-0.30592647669515216,-1.999999999990898e-05
3.544,0.0009186437595696262,0.0008310284114954078,-0.3059310348022901,-2.999999999997449e-05
3.549,0.000459321879784369,0.0008028854361184993,-0.3059355929094263,-2.999999999997449e-05
3.553,0.0013779656393548834,0.0008258202108260592,-0.305921918588016,-2.999999999997449e-05
3.558,0.000459321879784369,0.0008442110022138486,-0.30591280237374274,-4.0000000000040004e-05
3.562,0.0009186437595696262,0.0008134562081860157,-0.3059173604808789,-4.0000000000040004e-05
3.567,-0.0004593218797852572,0.0006977909795054063,-0.30594470912369953,-5.0000000000105516e-05
3.572,0.000459321879784369,0.0005595401960557738,-0.30599029019506574,-5.0000000000105516e-05
3.577,0.000459321879784369,0.0005396843063302623,-0.3060039645164778,-5.0000000000105516e-05
3.582,0.0013779656393548834,0.0006147661615630256,-0.30599029019506574,-5.0000000000105516e-05
3.587,0.000459321879784369,0.0006749723224780833,-0.3059766158736563,-4.0000000000040004e-05
3.591,0.000459321879784369,0.0006322462862734034,-0.30598573208793045,-2.999999999997449e-05
3.595,0.000459321879784369,0.000597985403893408,-0.30599940640933987,-2.999999999997449e-05
3.6,0.000459321879784369,0.0005705125052647422,-0.3060085226236131,-2.999999999997449e-05
3.604,0.000459321879784369,0.000548482711907708,-0.3060221969450234,-2.999999999997449e-05
3.609,0.0009186437595696262,0.0005763194861629693,-0.30601763883788724,-2.999999999997449e-05
3.613,0.0009186437595696262,0.000644142946743975,-0.3060039645164778,-1.999999999990898e-05
3.618,0.000459321879784369,0.0006530269073350998,-0.30599940640933987,-2.999999999997449e-05
3.622,0.0009186437595696262,0.0006601507211947083,-0.30599940640933987,-2.999999999997449e-05
3.627,0.000459321879784369,0.0006658631197793048,-0.30599940640933987,-2.999999999997449e-05
3.631,0.0013779656393548834,0.0007159456266019918,-0.30598573208793045,-4.0000000000040004e-05
3.635,0.000459321879784369,0.0007561054688894318,-0.30597205776652014,-4.0000000000040004e-05
3.639,0.0009186437595696262,0.000742806703050691,-0.30597205776652014,-5.0000000000105516e-05
3.644,0.0,0.0006866408882670969,-0.30598573208793045,-5.0000000000105516e-05
3.649,0.000459321879784369,0.0005961011167034914,-0.30601308073075106,-5.0000000000105516e-05
3.654,0.000459321879784369,0.0005690015450278833,-0.3060221969450234,-5.0000000000105516e-05
3.658,0.0009186437595696262,0.0005927729976644195,-0.3060221969450234,-5.0000000000105516e-05
3.663,0.000459321879784369,0.0006118346990326544,-0.30601763883788724,-5.999999999994898e-05
3.667,0.000459321879784369,0.0005816178900361849,-0.30603131315929666,-5.999999999994898e-05
3.672,0.000459321879784369,0.0005573878272714711,-0.3060404293735699,-7.00000000000145e-05
3.677,0.0018372875191401405,0.0006744640333752462,-0.3060085226236131,-8.000000000008001e-05
3.681,0.0,0.0007228424725360064,-0.3059948483022037,-8.000000000008001e-05
3.686,0.000459321879784369,0.0006251302130293225,-0.3060221969450234,-8.999999999992347e-05
3.69,0.0009186437595696262,0.0006377810972534117,-0.30601763883788724,-8.999999999992347e-05
3.695,0.000459321879784369,0.0006479255078963297,-0.30601763883788724,-8.999999999992347e-05
3.7,0.000459321879784369,0.0006105581584840648,-0.3060267550521605,-9.999999999998899e-05
3.705,0.0009186437595696262,0.0006260961507627454,-0.3060221969450234,-0.00011999999999989797
3.71,0.0013779656393548834,0.0007295594271624045,-0.3059948483022037,-0.00011999999999989797
3.715,0.000459321879784369,0.0007670220167646105,-0.3059766158736563,-0.00012999999999996348
3.72,0.000459321879784369,0.0007060585101351573,-0.3059948483022037,-0.00012999999999996348
3.725,0.0,0.0006116715959244956,-0.30601763883788724,-0.00011999999999989797
3.73,0.0,0.000490483332054513,-0.30605866180211727,-0.00011999999999989797
3.735,-0.0004593218797852572,0.0003478037722471298,-0.30610880098062143,-0.00011999999999989797
3.739,0.0013779656393548834,0.00036989844843056673,-0.3061133590877576,-0.0001100000000000545
3.744,0.0009186437595696262,0.0005241212417997662,-0.3060723361235276,-0.0001100000000000545
3.75,0.0009186437595696262,0.0006022865502834471,-0.3060541036949802,-0.00011999999999989797
3.755,0.000459321879784369,0.0006194633661464246,-0.30604498748070785,-0.0001100000000000545
3.76,0.0009186437595696262,0.000633237002088807,-0.3060404293735699,-0.0001100000000000545
3.766,0.000459321879784369,0.0006442817177442965,-0.3060358712664346,-0.0001100000000000545
3.771,0.000459321879784369,0.0006076362991939085,-0.30604954558784403,-9.999999999998899e-05
3.776,0.0009186437595696262,0.0006237531888041079,-0.30604498748070785,-9.999999999998899e-05
3.78,0.0013779656393548834,0.000727680667716966,-0.30601308073075106,-9.999999999998899e-05
3.786,0.0009186437595696262,0.0008110173740293778,-0.3059811739807925,-9.999999999998899e-05
3.791,0.000459321879784369,0.0007868391125690605,-0.3059811739807925,-9.999999999998899e-05
3.796,0.0013779656393548834,0.0008129530868755709,-0.3059629415522469,-9.999999999998899e-05
3.801,0.0013779656393548834,0.0009248969645313963,-0.30592647669515216,-8.999999999992347e-05
3.805,0.0013779656393548834,0.001014661809722131,-0.3058900118380592,-8.999999999992347e-05
3.81,-0.0004593218797852572,0.0009046343335156195,-0.3059082442666048,-8.999999999992347e-05
3.815,0.0009186437595696262,0.0007709043151909635,-0.3059401510165616,-8.999999999992347e-05
3.819,0.000459321879784369,0.0007546735078735748,-0.30594470912369953,-8.999999999992347e-05
3.825,0.0009186437595696262,0.0007416584512516711,-0.30594470912369953,-8.999999999992347e-05
3.83,0.0009186437595696262,0.0007767239053097896,-0.3059355929094263,-9.999999999998899e-05
3.834,0.000459321879784369,0.0007593400838134942,-0.3059355929094263,-9.999999999998899e-05
3.839,0.000459321879784369,0.0006998985705604119,-0.3059538253379728,-9.999999999998899e-05
3.844,0.0009186437595696262,0.0006977358726237865,-0.3059538253379728,-9.999999999998899e-05
3.849,0.0009186437595696262,0.0007415035470957219,-0.3059401510165616,-0.0001100000000000545
3.853,0.0009186437595696262,0.0007765996917496615,-0.3059310348022901,-0.00011999999999989797
3.858,0.000459321879784369,0.0007592404802332987,-0.3059310348022901,-0.00011999999999989797
3.863,0.0009186437595696262,0.0007453205860235377,-0.3059355929094263,-0.00012999999999996348
3.869,0.0013779656393548834,0.0008251623596161283,-0.3059082442666048,-0.00012999999999996348
3.873,0.0013779656393548834,0.0009346872585644221,-0.305876337516648,-0.000140000000000029
3.879,0.0009186437595696262,0.0009770105035332018,-0.30584898887382916,-0.000140000000000029
3.884,0.0018372875191401405,0.0010564502831857795,-0.3058170821238724,-0.000140000000000029
3.889,0.000459321879784369,0.0010746490638901735,-0.305798849695325,-0.0001500000000000945
3.893,0.000459321879784369,0.0009527365316577753,-0.30582164023100766,-0.0001500000000000945
3.898,0.0,0.0008094762001388846,-0.30585354698096445,-0.0001500000000000945
3.903,-0.0004593218797852572,0.000603595746048316,-0.3059173604808789,-0.0001500000000000945
3.907,0.0009186437595696262,0.0005295094058282384,-0.3059492672308357,-0.0001500000000000945
3.912,0.000459321879784369,0.0005611052920628118,-0.3059492672308357,-0.0001500000000000945
3.917,0.0009186437595696262,0.000586441200518927,-0.3059538253379728,-0.0001500000000000945
3.921,0.0009186437595696262,0.0006522592827263752,-0.3059401510165616,-0.0001500000000000945
3.926,0.0,0.0006140332983029339,-0.30595838344510895,-0.000140000000000029
3.931,0.0009186437595696262,0.000583380888846622,-0.30597205776652014,-0.0001500000000000945
3.936,0.0,0.000558801529553491,-0.30598573208793045,-0.0001500000000000945
3.941,0.0,0.00044808821923192154,-0.3060267550521605,-0.00015999999999993797
3.945,0.000459321879784369,0.0004048120185036242,-0.30604498748070785,-0.0001500000000000945
3.95,0.000459321879784369,0.00041561185864075304,-0.3060541036949802,-0.0001500000000000945
3.955,0.0013779656393548834,0.0005152757357129722,-0.3060358712664346,-0.0001500000000000945
3.96,0.0009186437595696262,0.0006406954570263995,-0.3060085226236131,-0.0001500000000000945
3.964,0.0013779656393548834,0.0007412662260878286,-0.3059811739807925,-0.0001500000000000945
3.97,0.0,0.0007309075053391449,-0.3059811739807925,-0.0001500000000000945
3.974,0.000459321879784369,0.0006315973502787372,-0.3060039645164778,-0.00015999999999993797
3.98,0.000459321879784369,0.0005974650392221127,-0.30601763883788724,-0.0001500000000000945
3.985,0.000459321879784369,0.0005700952385491371,-0.30603131315929666,-0.0001500000000000945
3.989,0.0009186437595696262,0.0005936500016746192,-0.3060267550521605,-0.0001500000000000945
3.994,0.0013779656393548834,0.0007035417153328592,-0.3059948483022037,-0.000140000000000029
3.999,0.0009186437595696262,0.0007916609842990895,-0.3059674996593831,-0.000140000000000029
4.005,0.0,0.0007258158488366257,-0.30598573208793045,-0.000140000000000029
4.01,0.000459321879784369,0.00062751448512091,-0.30601308073075106,-0.000140000000000029
4.015,0.0009186437595696262,0.0006396929822057266,-0.3060085226236131,-0.000140000000000029
4.02,0.000459321879784369,0.0006494585980515116,-0.3060085226236131,-0.00012999999999996348
4.025,0.0013779656393548834,0.00070279127297266,-0.3059948483022037,-0.00011999999999989797
4.03,0.000459321879784369,0.0007455573393994783,-0.3059766158736563,-0.0001100000000000545
4.034,0.000459321879784369,0.000688846551061575,-0.30599029019506574,-0.0001100000000000545
4.039,0.0009186437595696262,0.0006888735494656746,-0.30599029019506574,-0.0001100000000000545
4.044,0.000459321879784369,0.000688895198774374,-0.30599029019506574,-0.0001100000000000545
4.05,0.0,0.0005979087888865091,-0.30601763883788724,-9.999999999998899e-05
4.055,0.0009186437595696262,0.0005704510697100005,-0.30603131315929666,-9.999999999998899e-05
4.059,0.0009186437595696262,0.0006394372182535336,-0.30601308073075106,-0.00038000000000004697
