time_s,magnetic_raw,magnetic_raw_mm,posic_encoder_mm,magnetic_raw_filtered,posic_encoder_filtered,keyence_mm,posic_lut_calibrated
0.263,-17371.0,0.0702091146058593,3325,0.0445479893926413,2053.1554449906284,0.048,0.04799900769259977
0.267,-17376.0,0.0725186249547363,3488,0.0477185595098963,2213.16786085886,0.05129,0.05128889806399338
0.271,-17382.0,0.0752900373733886,3651,0.0508146288502927,2373.533513124108,0.05457,0.054567172442828896
0.276,-17390.0,0.0789852539315918,3806,0.0539269253426154,2533.7376977738923,0.0578,0.05779736945250463
0.28,-17398.0,0.0826804704897949,3964,0.0571081432693609,2693.503918911399,0.0608900000000001,0.06090174548717402
0.285,-17406.0,0.086375687047998,4117,0.0603501337188672,2852.765724267785,0.0642499999999999,0.06423222624502767
0.289,-17412.0,0.0891470994666503,4269,0.063591098367895,3011.228048954816,0.0673300000000001,0.06733700547078206
0.293,-17420.0,0.0928423160248535,4423,0.0668311585017534,3169.044536802889,0.0705500000000001,0.07055001055495819
0.298,-17426.0,0.0956137284435058,4576,0.070070421065608,3326.350665595629,0.07376,0.07376035138279506
0.302,-17431.0,0.0979232387923828,4725,0.0732270610152702,3482.911190544049,0.0769599999999999,0.0769603832976437
0.306,-17440.0,0.1020803574203613,4874,0.0763927665632962,3638.5777983759817,0.0801499999999999,0.08014475087615082
0.311,-17446.0,0.1048517698390136,5023,0.079593772288761,3793.456181198337,0.08318,0.0831907629320118
0.315,-17453.0,0.1080850843274414,5170,0.0827712915859495,3947.5212998385614,0.0863499999999999,0.08635034581389166
0.319,-17462.0,0.1122422029554199,5317,0.0860100207126059,4100.751075625531,0.0895300000000001,0.08953167418847521
0.324,-17470.0,0.115937419513623,5464,0.0893300289853362,4253.244275150158,0.0927199999999999,0.09271517164028345
0.328,-17476.0,0.1187088319322754,5612,0.0926397870362617,4405.147104753178,0.0957799999999999,0.09578761783221493
0.332,-17482.0,0.1214802443509277,5757,0.0958858939017791,4556.411131906294,0.0989599999999999,0.09896187834261162
0.337,-17487.0,0.1237897546998046,5902,0.0990485689185009,4706.934533093818,0.10216,0.10215914837648686
0.341,-17495.0,0.1274849712580078,6047,0.1021922895304325,4856.804876074874,0.1053299999999999,0.10532431896652808
0.345,-17503.0,0.1311801878162109,6190,0.1054012161524505,5005.981140257671,0.1083799999999999,0.10838870295248658
0.35,-17512.0,0.1353373064441894,6335,0.1086949456135654,5154.545389906552,0.1115699999999999,0.11157074362106362
0.354,-17517.0,0.1376468167930664,6482,0.1119815319227768,5302.806456024166,0.11477,0.11477087063480407
0.358,-17525.0,0.1413420333512695,6629,0.1152345132009466,5450.918420248031,0.1179799999999999,0.1179800767639726
0.363,-17531.0,0.1441134457699218,6776,0.1184851691802653,5598.898911609968,0.1211899999999999,0.12117934462629061
0.367,-17538.0,0.1473467602583496,6924,0.1217064683437274,5746.822592174284,0.1242499999999999,0.12425015178147522
0.372,-17544.0,0.1501181726770019,7074,0.1249018816884342,5894.873531146307,0.1274599999999999,0.12746872744018292
0.376,-17552.0,0.153813389235205,7219,0.1281017762670947,6042.859329961979,0.1307899999999999,0.13078321219697672
0.38,-17560.0,0.1575086057934082,7367,0.1313602351384077,6190.669455659442,0.1338399999999999,0.126413931253739
0.385,-17570.0,0.1621276264911621,7514,0.1347249468617201,6338.442913708678,0.1370500000000001,0.1303259039231387
