time_s,keyence_mm,magnetic_raw_mm,magnetic_raw_filtered,error_raw,error_filtered
1.167,0.7607999999999999,0.7757946549571288,0.7602999924197582,0.014994654957128928,-0.0005000075802417125
1.172,0.76387,0.777631942476269,0.7635519009728864,0.01376194247626894,-0.0003180990271136608
1.177,0.76752,0.7822251612741207,0.7667965471262782,0.014705161274120693,-0.0007234528737217749
1.182,0.7706299999999999,0.7849810925528313,0.7701263735226215,0.014351092552831402,-0.0005036264773784493
1.187,0.77386,0.7891149894708978,0.7734790018258976,0.015254989470897762,-0.00038099817410242043
1.192,0.77698,0.7918709207496093,0.7768499143773946,0.014890920749609293,-0.00013008562260541368
1.197,0.7804,0.79462685202832,0.7800989829308081,0.01422685202831997,-0.00030101706919183346
1.202,0.7838499999999999,0.7978421051868159,0.7832958498783285,0.013992105186815929,-0.0005541501216714817
1.207,0.7869900000000001,0.801516680225097,0.786541861503764,0.014526680225096955,-0.0004481384962360391
1.212,0.7905500000000001,0.8047319333835938,0.7898272809512029,0.014181933383593748,-0.0007227190487971713
1.218,0.7941400000000001,0.8088658303016603,0.7931898023774548,0.014725830301660192,-0.0009501976225452236
1.222,0.79731,0.8125404053399414,0.7966596517334291,0.015230405339941466,-0.0006503482665708438
1.227,0.8006200000000001,0.8157556584984373,0.8001245607577024,0.015135658498437232,-0.0004954392422976683
1.233,0.8045199999999999,0.8198895554165038,0.803631010145137,0.015369555416503866,-0.0008889898548628539
1.239,0.80843,0.8231048085749997,0.8071707696549867,0.014674808574999698,-0.0012592303450132958
1.244,0.81192,0.8254014179739251,0.8105552321343107,0.013481417973925103,-0.001364767865689287
1.249,0.8153999999999999,0.8295353148919915,0.8139061697876359,0.014135314891991602,-0.0014938302123640446
1.254,0.81864,0.8332098899302736,0.8173667304213927,0.014569889930273527,-0.0012732695786072945
1.259,0.8216000000000001,0.8359658212089842,0.820778689179177,0.014365821208984109,-0.0008213108208231512
1.264,0.8249500000000001,0.8396403962472654,0.8241516753735298,0.014690396247265314,-0.000798324626470226
1.269,0.82874,0.8428556494057613,0.8275389123813452,0.014115649405761266,-0.0012010876186547836
1.274,0.83188,0.8465302244440425,0.8309375767408936,0.014650224444042514,-0.0009424232591063175
1.28,0.83622,0.849286155722754,0.8342999025076776,0.013066155722754047,-0.001920097492322359
1.285,0.8395900000000001,0.8534200526408204,0.8376785911995832,0.013830052640820378,-0.0019114088004168472
1.29,0.843,0.8561759839195311,0.8410704008898959,0.01317598391953112,-0.001929599110104041
1.296,0.84694,0.8607692027173828,0.844518233847974,0.01382920271738275,-0.0024217661520260503
1.301,0.85019,0.8639844558758787,0.8480564922729183,0.013794455875878686,-0.0021335077270816516
1.307,0.85429,0.8676590309141599,0.8515762567266651,0.013369030914159863,-0.0027137432733348454
1.312,0.85789,0.8717929278322263,0.8551721951222186,0.013902927832226242,-0.0027178048777813935
1.316,0.8610500000000001,0.8740895372311517,0.8586927097392816,0.013039537231151588,-0.0023572902607185142
1.321,0.86433,0.8773047903896485,0.8620617402462827,0.012974790389648438,-0.002268259753717361
1.326,0.8676299999999999,0.8800607216683591,0.8653548015227657,0.012430721668359235,-0.0022751984772342304
1.33,0.87079,0.883275974826855,0.8685869450754791,0.012485974826855095,-0.0022030549245208864
1.335,0.87381,0.8869505498651362,0.8718612440808976,0.013140549865136242,-0.001948755919102374
1.339,0.87697,0.8910844467832026,0.8752603502027237,0.014114446783202617,-0.0017096497972762803
1.345,0.88084,0.8942996999416986,0.8787140339769335,0.0134596999416986,-0.0021259660230664723
1.351,0.88458,0.8975149531001954,0.8821204783622877,0.012934953100195323,-0.0024595216377123474
1.356,0.88856,0.9016488500182618,0.8855800464966195,0.013088850018261766,-0.002979953503380539
1.361,0.89214,0.9039454594171872,0.8889912093952721,0.011805459417187136,-0.003148790604727947
1.368,0.8964,0.9099166438543946,0.8925455649509585,0.013516643854394661,-0.0038544350490414825
1.372,0.89957,0.9126725751331052,0.8962602448094005,0.013102575133105199,-0.003309755190599506
1.377,0.903,0.9158878282916012,0.8998304731911516,0.012887828291601178,-0.0031695268088484108
1.383,0.90731,0.920940368969238,0.9035123791655346,0.013630368969238082,-0.0037976208344653317
1.389,0.91105,0.9250742658873046,0.907374840228064,0.014024265887304543,-0.0036751597719359985
1.394,0.91464,0.9282895190458004,0.9112000761174188,0.013649519045800362,-0.003439923882581186
1.4,0.91879,0.9315047722042964,0.9149044583515838,0.012714772204296398,-0.0038855416484161465
1.406,0.92293,0.936097991002148,0.9186484368796192,0.013167991002147938,-0.00428156312038086
1.411,0.92664,0.9388539222808588,0.922378664747192,0.012213922280858824,-0.0042613352528080295
1.417,0.93039,0.9434471410787104,0.926097866322542,0.013057141078710366,-0.004292133677458065
1.422,0.93414,0.9466623942372064,0.929853728089707,0.012522394237206469,-0.00428627191029296
1.427,0.93733,0.9489590036361326,0.9334114772737576,0.011629003636132618,-0.003918522726242379
1.431,0.94053,0.9526335786744138,0.936855867083651,0.012103578674413806,-0.0036741329163489933
1.436,0.94358,0.9558488318329096,0.940300360768913,0.01226883183290961,-0.0032796392310869837
1.44,0.94677,0.9590640849914056,0.9436994358641464,0.012294084991405607,-0.003070564135853604
1.445,0.95035,0.9627386600296876,0.9471075928740004,0.012388660029687526,-0.003242407125999658
1.451,0.9541,0.9664132350679688,0.950568534316782,0.012313235067968886,-0.003531465683217938
1.456,0.95773,0.97008781010625,0.9540718022051844,0.012357810106250033,-0.0036581977948155764
1.461,0.96109,0.973303063264746,0.9575635086698606,0.012213063264746027,-0.0035264913301393808
1.465,0.96416,0.9760589945434566,0.9609549405636556,0.011898994543456554,-0.003205059436344415
