Time(s),Value
95.027317,2545.000000
95.028782,2545.000000
95.030368,2545.000000
95.031907,2545.000000
95.033451,2545.000000
95.034815,2545.000000
95.036232,2545.000000
95.037811,2545.000000
95.039200,2545.000000
95.040461,2545.000000
95.042038,2545.000000
95.043536,2545.000000
95.044937,2545.000000
95.046280,2545.000000
95.047578,2545.000000
95.049177,2545.000000
95.050611,2545.000000
95.052390,2545.000000
95.054337,2545.000000
95.055758,2545.000000
95.057335,2545.000000
95.058876,2544.000000
95.060391,2544.000000
95.061704,2544.000000
95.063046,2544.000000
95.064350,2544.000000
95.066025,2544.000000
95.067542,2544.000000
95.068961,2544.000000
95.070546,2544.000000
95.071984,2544.000000
95.073378,2544.000000
95.074633,2544.000000
95.076173,2544.000000
95.077956,2543.000000
95.079470,2543.000000
95.080913,2543.000000
95.082315,2543.000000
95.083823,2543.000000
95.085250,2543.000000
95.086534,2543.000000
95.087847,2543.000000
95.089192,2543.000000
95.090690,2543.000000
95.092129,2543.000000
95.093598,2542.000000
95.095138,2542.000000
95.096456,2542.000000
95.097823,2542.000000
95.099272,2542.000000
95.100736,2542.000000
95.102107,2542.000000
95.103381,2542.000000
95.104995,2542.000000
95.106500,2542.000000
95.107928,2542.000000
95.109295,2542.000000
95.110658,2542.000000
95.112153,2542.000000
95.113497,2542.000000
95.114874,2542.000000
95.116347,2542.000000
95.117664,2542.000000
95.119130,2542.000000
95.120464,2542.000000
95.122183,2542.000000
95.123663,2542.000000
95.125103,2542.000000
95.126737,2541.000000
95.128037,2541.000000
95.129482,2541.000000
95.130856,2541.000000
95.132438,2541.000000
95.133973,2541.000000
95.135340,2541.000000
95.136784,2541.000000
95.138111,2541.000000
95.139557,2541.000000
95.140885,2541.000000
95.142301,2541.000000
95.143696,2540.000000
95.145040,2540.000000
95.146456,2540.000000
95.147853,2540.000000
95.149246,2540.000000
95.150792,2540.000000
95.152106,2540.000000
95.153466,2540.000000
95.154773,2540.000000
95.156395,2540.000000
95.157938,2540.000000
95.159275,2540.000000
95.160933,2539.000000
95.162245,2539.000000
95.163789,2539.000000
95.165351,2539.000000
95.166833,2539.000000
95.168398,2539.000000
95.169762,2539.000000
95.171138,2539.000000
95.172449,2538.000000
95.173875,2538.000000
95.175237,2538.000000
95.176687,2538.000000
95.178109,2538.000000
95.179509,2538.000000
95.180772,2538.000000
95.182067,2538.000000
95.183409,2538.000000
95.184708,2538.000000
95.185972,2538.000000
95.187382,2538.000000
95.188808,2538.000000
95.190179,2538.000000
95.191687,2538.000000
95.193105,2538.000000
95.194638,2538.000000
95.196086,2538.000000
95.197469,2538.000000
95.199286,2538.000000
95.200839,2538.000000
95.202623,2538.000000
95.204011,2538.000000
95.205381,2538.000000
95.206715,2538.000000
95.208264,2538.000000
95.209708,2538.000000
95.211014,2537.000000
95.212376,2537.000000
95.214148,2537.000000
95.215523,2537.000000
95.216921,2537.000000
95.218287,2537.000000
95.219825,2537.000000
95.221293,2537.000000
95.222715,2536.000000
95.224335,2536.000000
95.225909,2536.000000
95.227323,2536.000000
95.228614,2536.000000
95.230487,2536.000000
95.231830,2536.000000
95.233360,2536.000000
95.234922,2536.000000
95.236234,2536.000000
95.237537,2536.000000
95.238907,2536.000000
95.240536,2536.000000
95.241914,2536.000000
95.243410,2535.000000
95.245035,2535.000000
95.246687,2535.000000
95.248225,2535.000000
95.249787,2535.000000
95.251189,2535.000000
95.252570,2535.000000
95.253944,2535.000000
95.255419,2535.000000
95.256842,2535.000000
95.258237,2535.000000
95.259701,2535.000000
95.261043,2535.000000
95.262515,2535.000000
95.263946,2535.000000
95.265452,2535.000000
95.266936,2535.000000
95.268252,2535.000000
95.269557,2535.000000
95.270930,2535.000000
95.272439,2535.000000
95.273877,2535.000000
95.275226,2534.000000
95.276655,2534.000000
95.278040,2534.000000
95.279336,2534.000000
95.280789,2534.000000
95.282120,2534.000000
95.283784,2534.000000
95.285319,2534.000000
95.286646,2534.000000
95.288134,2534.000000
95.289716,2534.000000
95.291206,2534.000000
95.292522,2533.000000
95.294184,2533.000000
95.295656,2533.000000
95.297198,2533.000000
95.298650,2533.000000
95.300257,2533.000000
95.301708,2533.000000
95.303048,2533.000000
95.304464,2533.000000
95.306081,2533.000000
95.307683,2532.000000
95.309095,2532.000000
95.310431,2532.000000
95.311946,2532.000000
95.313490,2532.000000
95.314857,2532.000000
95.316341,2532.000000
95.317668,2532.000000
95.319063,2532.000000
95.320361,2532.000000
95.321717,2532.000000
95.323147,2532.000000
95.324788,2532.000000
95.326442,2532.000000
95.327840,2532.000000
95.329072,2532.000000
95.330522,2532.000000
95.331949,2532.000000
95.333440,2532.000000
95.334924,2532.000000
95.336268,2532.000000
95.337616,2532.000000
95.339227,2532.000000
95.340835,2532.000000
95.342364,2531.000000
95.343708,2531.000000
95.345502,2531.000000
95.346968,2531.000000
95.348392,2531.000000
95.349712,2531.000000
95.351223,2531.000000
95.352820,2531.000000
95.354548,2531.000000
95.356063,2531.000000
95.357508,2531.000000
95.359099,2531.000000
95.360697,2531.000000
95.362220,2530.000000
95.363558,2530.000000
95.364929,2530.000000
95.366293,2530.000000
95.367914,2530.000000
95.369435,2530.000000
95.370787,2530.000000
95.372240,2530.000000
95.373610,2529.000000
95.375046,2529.000000
95.376697,2529.000000
95.378250,2529.000000
95.379732,2529.000000
95.381063,2529.000000
95.382451,2529.000000
95.383784,2529.000000
95.385359,2529.000000
95.386893,2529.000000
95.388217,2529.000000
95.389762,2529.000000
95.391343,2529.000000
95.392715,2529.000000
95.394027,2529.000000
95.395613,2529.000000
95.397106,2529.000000
95.398691,2529.000000
95.400182,2529.000000
95.401542,2529.000000
95.403166,2529.000000
95.404837,2529.000000
95.406403,2529.000000
95.407893,2529.000000
95.409293,2528.000000
95.410569,2528.000000
95.412058,2528.000000
95.413593,2528.000000
95.415507,2528.000000
95.416975,2528.000000
95.418492,2528.000000
95.420007,2528.000000
95.421681,2528.000000
95.423222,2528.000000
95.424580,2528.000000
95.426186,2528.000000
95.428086,2528.000000
95.429656,2528.000000
95.430945,2527.000000
95.432256,2527.000000
95.433601,2527.000000
95.435171,2527.000000
95.436578,2527.000000
95.437880,2527.000000
95.439466,2527.000000
95.440843,2527.000000
95.442306,2527.000000
95.444504,2527.000000
95.446155,2527.000000
95.447572,2527.000000
95.448971,2526.000000
95.450513,2526.000000
95.451969,2526.000000
95.453403,2526.000000
95.454706,2526.000000
95.456196,2526.000000
95.457756,2526.000000
95.459363,2526.000000
95.460730,2526.000000
95.462082,2525.000000
95.463472,2525.000000
95.464842,2525.000000
95.466228,2525.000000
95.468194,2525.000000
95.469957,2525.000000
95.471480,2525.000000
95.473078,2525.000000
95.474663,2525.000000
95.476452,2525.000000
95.477920,2525.000000
95.479264,2525.000000
95.480758,2525.000000
95.482358,2525.000000
95.483939,2525.000000
95.485283,2525.000000
95.486688,2525.000000
95.488034,2525.000000
95.489513,2525.000000
95.490939,2525.000000
95.492390,2525.000000
95.493983,2525.000000
95.495389,2525.000000
95.496732,2525.000000
95.498285,2525.000000
95.499743,2525.000000
95.501288,2524.000000
95.502660,2524.000000
95.504093,2524.000000
95.505516,2524.000000
95.507065,2524.000000
95.508535,2524.000000
95.510119,2524.000000
95.511539,2524.000000
95.512912,2524.000000
95.514400,2524.000000
95.515997,2524.000000
95.517729,2524.000000
95.519259,2523.000000
95.520576,2523.000000
95.522109,2523.000000
95.525321,2523.000000
95.528179,2523.000000
95.529858,2523.000000
95.532166,2523.000000
95.533727,2523.000000
95.535158,2522.000000
95.536620,2522.000000
95.538163,2522.000000
95.540716,2522.000000
95.542120,2522.000000
95.543543,2522.000000
95.545088,2522.000000
95.546588,2522.000000
95.549015,2522.000000
95.550518,2522.000000
95.553371,2522.000000
95.554965,2522.000000
95.556641,2522.000000
95.558373,2522.000000
95.559882,2522.000000
95.561288,2522.000000
95.563620,2522.000000
95.566342,2522.000000
95.569027,2522.000000
95.571466,2522.000000
95.573217,2522.000000
95.574592,2522.000000
95.577291,2521.000000
95.578987,2521.000000
95.581677,2521.000000
95.583979,2521.000000
95.586757,2521.000000
95.588367,2521.000000
95.589953,2521.000000
95.591468,2521.000000
95.593244,2521.000000
95.594767,2521.000000
95.596291,2521.000000
95.597889,2521.000000
95.599430,2521.000000
95.600981,2521.000000
95.603256,2521.000000
95.605094,2520.000000
95.606744,2520.000000
95.608038,2520.000000
95.609535,2520.000000
95.611033,2520.000000
95.612658,2520.000000
95.614219,2520.000000
95.615598,2520.000000
95.617200,2520.000000
95.618773,2520.000000
95.620369,2520.000000
95.622931,2519.000000
95.624620,2519.000000
95.626229,2519.000000
95.627615,2519.000000
95.628921,2519.000000
95.630384,2519.000000
95.633068,2519.000000
95.634943,2519.000000
95.636650,2519.000000
95.638198,2519.000000
95.640531,2519.000000
95.642383,2519.000000
95.644186,2519.000000
95.646824,2519.000000
95.648623,2519.000000
95.650539,2519.000000
95.652106,2519.000000
95.654222,2519.000000
95.655644,2519.000000
95.657251,2519.000000
95.658676,2519.000000
95.660344,2519.000000
95.661820,2518.000000
95.663309,2518.000000
95.666033,2518.000000
95.667751,2518.000000
95.669527,2518.000000
95.671223,2518.000000
95.673099,2518.000000
95.675378,2518.000000
95.676949,2518.000000
95.678318,2518.000000
95.679615,2518.000000
95.681151,2518.000000
95.682704,2518.000000
95.685491,2517.000000
95.687127,2517.000000
95.689130,2517.000000
95.690835,2517.000000
95.692311,2517.000000
95.693705,2517.000000
95.695281,2517.000000
95.696821,2517.000000
95.698549,2517.000000
95.700121,2517.000000
95.701653,2517.000000
95.703243,2517.000000
95.704937,2517.000000
95.706468,2516.000000
95.707776,2516.000000
95.709297,2516.000000
95.710614,2516.000000
95.712291,2516.000000
95.713807,2516.000000
95.716189,2516.000000
95.717770,2516.000000
95.719467,2516.000000
95.720835,2516.000000
95.722137,2516.000000
95.724577,2516.000000
95.726112,2516.000000
95.728940,2516.000000
95.731177,2516.000000
95.732757,2516.000000
95.734304,2516.000000
95.735815,2516.000000
95.737182,2516.000000
95.739127,2516.000000
95.741681,2516.000000
95.743561,2516.000000
95.745106,2515.000000
95.746568,2515.000000
95.748191,2515.000000
95.749969,2515.000000
95.751566,2515.000000
95.753495,2515.000000
95.756093,2515.000000
95.757729,2515.000000
95.760256,2515.000000
95.762043,2515.000000
95.763600,2515.000000
95.765055,2514.000000
95.766384,2514.000000
95.768043,2514.000000
95.769536,2514.000000
95.771006,2514.000000
95.773320,2514.000000
95.775047,2514.000000
95.776541,2514.000000
95.777914,2514.000000
95.779276,2514.000000
95.780854,2514.000000
95.782660,2513.000000
95.784351,2513.000000
95.785705,2513.000000
95.787201,2513.000000
95.788788,2513.000000
95.790458,2513.000000
95.792908,2513.000000
95.794625,2513.000000
95.796041,2513.000000
95.797714,2513.000000
95.799852,2513.000000
95.801420,2513.000000
95.802817,2513.000000
95.804453,2512.000000
95.805957,2512.000000
95.808572,2512.000000
95.810128,2512.000000
95.811525,2512.000000
95.813498,2512.000000
95.814938,2512.000000
95.816341,2512.000000
95.817926,2512.000000
95.819265,2512.000000
95.820534,2512.000000
95.821797,2512.000000
95.824285,2512.000000
95.825919,2512.000000
95.827658,2512.000000
95.829007,2512.000000
95.830663,2512.000000
95.832700,2512.000000
95.834326,2512.000000
95.835645,2512.000000
95.837152,2511.000000
95.838695,2511.000000
95.841244,2511.000000
95.843956,2511.000000
95.845410,2511.000000
95.846837,2511.000000
95.848551,2511.000000
95.850100,2511.000000
95.851831,2511.000000
95.853390,2511.000000
95.855018,2511.000000
95.856516,2510.000000
95.858976,2510.000000
95.860593,2510.000000
95.862024,2510.000000
95.863367,2510.000000
95.864885,2510.000000
95.866915,2510.000000
95.868627,2510.000000
95.869956,2510.000000
95.871533,2510.000000
95.872978,2510.000000
95.875567,2510.000000
95.878150,2510.000000
95.879929,2509.000000
95.881596,2509.000000
95.883134,2509.000000
95.884496,2509.000000
95.886062,2509.000000
95.887513,2509.000000
95.888940,2509.000000
95.890276,2509.000000
95.891897,2509.000000
95.893755,2509.000000
95.896392,2509.000000
95.897834,2509.000000
95.899464,2509.000000
95.900947,2509.000000
95.903150,2509.000000
95.904728,2509.000000
95.906644,2509.000000
95.908201,2509.000000
95.909788,2509.000000
95.911358,2509.000000
95.912978,2509.000000
95.914536,2509.000000
95.915887,2509.000000
95.917243,2508.000000
95.918725,2508.000000
95.920161,2508.000000
95.921443,2508.000000
95.922740,2508.000000
95.924172,2508.000000
95.925492,2508.000000
95.927504,2508.000000
95.929885,2508.000000
95.931407,2508.000000
95.932813,2508.000000
95.934330,2508.000000
95.935701,2507.000000
95.937382,2507.000000
95.938906,2507.000000
95.941387,2507.000000
95.943144,2507.000000
95.944572,2507.000000
95.945843,2507.000000
95.947089,2507.000000
95.948383,2507.000000
95.949685,2507.000000
95.951277,2507.000000
95.952781,2506.000000
95.954287,2506.000000
95.955860,2506.000000
95.957488,2506.000000
95.958953,2506.000000
95.960445,2506.000000
95.962183,2506.000000
95.963733,2506.000000
95.965156,2506.000000
95.966514,2506.000000
95.968009,2506.000000
95.969359,2506.000000
95.971082,2506.000000
95.972570,2506.000000
95.974078,2506.000000
95.975936,2506.000000
95.977802,2506.000000
95.979308,2506.000000
95.981287,2506.000000
95.982727,2506.000000
95.984257,2506.000000
95.985665,2506.000000
95.986913,2506.000000
95.988816,2506.000000
95.990332,2506.000000
95.991999,2505.000000
95.993473,2505.000000
95.994868,2505.000000
95.996266,2505.000000
95.997626,2505.000000
95.999215,2505.000000
96.000605,2505.000000
96.001984,2505.000000
96.003469,2505.000000
96.004810,2505.000000
96.006230,2504.000000
96.007574,2504.000000
96.008949,2504.000000
96.010368,2504.000000
96.011683,2504.000000
96.013303,2504.000000
96.014621,2504.000000
96.016088,2504.000000
96.017599,2504.000000
96.018941,2504.000000
96.020279,2503.000000
96.021600,2503.000000
96.023202,2503.000000
96.024692,2503.000000
96.026141,2503.000000
96.027854,2503.000000
96.029281,2503.000000
96.030650,2503.000000
96.032265,2503.000000
96.033855,2503.000000
96.035400,2503.000000
96.036689,2503.000000
96.038005,2502.000000
96.039404,2502.000000
96.040961,2502.000000
96.042395,2502.000000
96.044032,2502.000000
96.045589,2502.000000
96.047014,2502.000000
96.048313,2502.000000
96.049914,2502.000000
96.051326,2502.000000
96.052765,2502.000000
96.054096,2502.000000
96.055669,2502.000000
96.057216,2502.000000
96.058647,2502.000000
96.060019,2502.000000
96.061309,2502.000000
96.062801,2502.000000
96.064323,2502.000000
96.065793,2502.000000
96.067338,2502.000000
96.068669,2502.000000
96.070077,2502.000000
96.071377,2502.000000
96.072782,2502.000000
96.074374,2501.000000
96.075676,2501.000000
96.077306,2501.000000
96.078879,2501.000000
96.080464,2501.000000
96.081905,2501.000000
96.083163,2501.000000
96.084498,2501.000000
96.085900,2501.000000
96.087274,2501.000000
96.088783,2501.000000
96.090323,2500.000000
96.091899,2500.000000
96.093299,2500.000000
96.094668,2500.000000
96.096174,2500.000000
96.097662,2500.000000
96.099069,2500.000000
96.100456,2500.000000
96.101779,2500.000000
96.103362,2500.000000
96.104803,2500.000000
96.106236,2500.000000
96.107719,2499.000000
96.109294,2499.000000
96.110817,2499.000000
96.112119,2499.000000
96.113479,2499.000000
96.114964,2499.000000
96.116464,2499.000000
96.117883,2499.000000
96.119197,2499.000000
96.120544,2499.000000
96.121978,2499.000000
96.123319,2499.000000
96.124829,2499.000000
96.126416,2499.000000
96.127923,2499.000000
96.129405,2499.000000
96.130734,2499.000000
96.132082,2499.000000
96.133560,2499.000000
96.134876,2499.000000
96.136239,2499.000000
96.139587,2499.000000
96.141076,2499.000000
96.142451,2499.000000
96.143905,2498.000000
96.145580,2498.000000
96.146937,2498.000000
96.148381,2498.000000
96.150000,2498.000000
96.151406,2498.000000
96.152786,2498.000000
96.154072,2498.000000
96.155540,2498.000000
96.157085,2498.000000
96.158812,2498.000000
96.160330,2497.000000
96.161660,2497.000000
96.163335,2497.000000
96.164961,2497.000000
96.166338,2497.000000
96.167678,2497.000000
96.169213,2497.000000
96.170641,2497.000000
96.172339,2496.000000
96.173897,2496.000000
96.175413,2496.000000
96.177409,2496.000000
96.178996,2496.000000
96.180530,2496.000000
96.181870,2496.000000
96.183265,2496.000000
96.184711,2496.000000
96.186238,2496.000000
96.187559,2496.000000
96.188814,2496.000000
96.190267,2496.000000
96.191687,2496.000000
96.192964,2496.000000
96.194503,2496.000000
96.195845,2496.000000
96.197602,2496.000000
96.199231,2496.000000
96.200807,2496.000000
96.202456,2496.000000
96.203808,2496.000000
96.205383,2495.000000
96.206776,2495.000000
96.208262,2495.000000
96.210074,2495.000000
96.211429,2495.000000
96.212883,2495.000000
96.214434,2495.000000
96.215916,2495.000000
96.217219,2495.000000
96.218645,2495.000000
96.220269,2495.000000
96.221656,2495.000000
96.223074,2495.000000
96.224360,2495.000000
96.225841,2495.000000
96.227268,2495.000000
96.228624,2494.000000
96.229978,2494.000000
96.231300,2494.000000
96.232788,2494.000000
96.234268,2494.000000
96.235746,2494.000000
96.237241,2494.000000
96.238576,2494.000000
96.240067,2494.000000
96.241573,2494.000000
96.243159,2494.000000
96.244601,2494.000000
96.245891,2493.000000
96.247331,2493.000000
96.248842,2493.000000
96.250252,2493.000000
96.251785,2493.000000
96.253184,2493.000000
96.254646,2493.000000
96.255972,2493.000000
96.257357,2493.000000
96.258956,2493.000000
96.260353,2493.000000
96.261755,2493.000000
96.263128,2493.000000
96.264682,2493.000000
96.266283,2493.000000
96.267639,2493.000000
96.269004,2493.000000
96.270272,2493.000000
96.271781,2493.000000
96.273263,2493.000000
96.274710,2493.000000
96.276171,2492.000000
96.277540,2492.000000
96.278940,2492.000000
96.280272,2492.000000
96.281935,2492.000000
96.283465,2492.000000
96.284898,2492.000000
96.286523,2492.000000
96.287934,2492.000000
96.289290,2492.000000
96.290603,2492.000000
96.292088,2492.000000
96.293598,2492.000000
96.295008,2492.000000
96.296423,2492.000000
96.297789,2491.000000
96.299302,2491.000000
96.300640,2491.000000
96.302012,2491.000000
96.303593,2491.000000
96.304974,2491.000000
96.306455,2491.000000
96.307974,2491.000000
96.309520,2491.000000
96.310856,2491.000000
96.312205,2490.000000
96.313703,2490.000000
96.315096,2490.000000
96.316481,2490.000000
96.318151,2490.000000
96.319484,2490.000000
96.320894,2490.000000
96.322188,2490.000000
96.323718,2490.000000
96.325362,2490.000000
96.326818,2490.000000
96.328327,2490.000000
96.329672,2490.000000
96.331049,2490.000000
96.332450,2490.000000
96.333887,2490.000000
96.335334,2490.000000
96.336632,2490.000000
96.338027,2490.000000
96.339391,2490.000000
96.340862,2490.000000
96.342428,2490.000000
96.343782,2489.000000
96.345248,2489.000000
96.346654,2489.000000
96.348240,2489.000000
96.349719,2489.000000
96.351006,2489.000000
96.352363,2489.000000
96.353775,2489.000000
96.355095,2489.000000
96.356523,2489.000000
96.358099,2489.000000
96.359733,2489.000000
96.361060,2488.000000
96.362349,2488.000000
96.363851,2488.000000
96.365619,2488.000000
96.367161,2488.000000
96.368729,2488.000000
96.370139,2488.000000
96.371637,2488.000000
96.373329,2488.000000
96.374874,2488.000000
96.376221,2487.000000
96.377736,2487.000000
96.379151,2487.000000
96.380559,2487.000000
96.382126,2487.000000
96.383577,2487.000000
96.385245,2487.000000
96.386657,2487.000000
96.388106,2487.000000
96.389407,2487.000000
96.390935,2487.000000
96.392493,2487.000000
96.393873,2487.000000
96.395372,2487.000000
96.396665,2486.000000
96.398375,2486.000000
96.399854,2486.000000
96.401138,2486.000000
96.402592,2486.000000
96.404024,2486.000000
96.405356,2486.000000
96.406728,2486.000000
96.408251,2486.000000
96.409764,2486.000000
96.411241,2486.000000
96.412757,2486.000000
96.414384,2486.000000
96.415805,2486.000000
96.417183,2486.000000
96.418661,2486.000000
96.420135,2486.000000
96.421464,2486.000000
96.422832,2486.000000
96.424262,2486.000000
96.425611,2486.000000
96.427147,2486.000000
96.428649,2486.000000
96.430312,2485.000000
96.431785,2485.000000
96.433066,2485.000000
96.434487,2485.000000
96.436014,2485.000000
96.437308,2485.000000
96.438672,2485.000000
96.439957,2485.000000
96.441521,2485.000000
96.442974,2485.000000
96.444241,2485.000000
96.445574,2485.000000
96.446947,2485.000000
96.448307,2484.000000
96.449947,2484.000000
96.451399,2484.000000
96.453084,2484.000000
96.454553,2484.000000
96.455818,2484.000000
96.457278,2484.000000
96.458746,2484.000000
96.460021,2484.000000
96.461546,2484.000000
96.462998,2483.000000
96.464547,2483.000000
96.466002,2483.000000
96.467289,2483.000000
96.468610,2483.000000
96.469934,2483.000000
96.471619,2483.000000
96.473042,2483.000000
96.474356,2483.000000
96.475739,2483.000000
96.477258,2483.000000
96.478613,2483.000000
96.479963,2483.000000
96.481228,2483.000000
96.482699,2483.000000
96.484396,2483.000000
96.485748,2483.000000
96.487290,2483.000000
96.488684,2483.000000
96.490170,2483.000000
96.491751,2483.000000
96.493405,2483.000000
96.494904,2483.000000
96.496701,2483.000000
96.498180,2482.000000
96.499451,2482.000000
96.500938,2482.000000
96.502365,2482.000000
96.503839,2482.000000
96.505221,2482.000000
96.506561,2482.000000
96.508008,2482.000000
96.509308,2482.000000
96.510831,2482.000000
96.512244,2482.000000
96.513770,2482.000000
96.515345,2482.000000
96.516717,2481.000000
96.518076,2481.000000
96.519400,2481.000000
96.520892,2481.000000
96.522317,2481.000000
96.524033,2481.000000
96.525623,2481.000000
96.527110,2481.000000
96.528968,2481.000000
96.530430,2481.000000
96.531952,2481.000000
96.533334,2480.000000
96.534705,2480.000000
96.536017,2480.000000
96.537362,2480.000000
96.538830,2480.000000
96.540117,2480.000000
96.541558,2480.000000
96.543142,2480.000000
96.544751,2480.000000
96.546226,2480.000000
96.547490,2480.000000
96.548803,2480.000000
96.550223,2480.000000
96.551534,2480.000000
96.553157,2480.000000
96.554564,2480.000000
96.556197,2480.000000
96.557866,2480.000000
96.559408,2480.000000
96.560939,2480.000000
96.562309,2480.000000
96.563939,2480.000000
96.565580,2480.000000
96.567003,2480.000000
96.568374,2479.000000
96.569716,2479.000000
96.571183,2479.000000
96.572540,2479.000000
96.574110,2479.000000
96.575594,2479.000000
96.576975,2479.000000
96.578697,2479.000000
96.580102,2479.000000
96.581779,2479.000000
96.583227,2479.000000
96.584660,2479.000000
96.586285,2478.000000
96.587967,2478.000000
96.589581,2478.000000
96.591060,2478.000000
96.592672,2478.000000
96.593997,2478.000000
96.595340,2478.000000
96.596655,2478.000000
96.598101,2478.000000
96.599725,2478.000000
96.601194,2478.000000
96.602631,2477.000000
96.603908,2477.000000
96.605380,2477.000000
96.607122,2477.000000
96.608611,2477.000000
96.610076,2477.000000
96.611397,2477.000000
96.612734,2477.000000
96.614036,2477.000000
96.615398,2477.000000
96.616801,2477.000000
96.618156,2477.000000
96.619606,2477.000000
96.621027,2477.000000
96.622968,2477.000000
96.624451,2477.000000
96.625952,2477.000000
96.627487,2477.000000
96.628820,2477.000000
96.630204,2477.000000
96.631501,2477.000000
96.633020,2477.000000
96.634547,2477.000000
96.635904,2476.000000
96.637253,2476.000000
96.638587,2476.000000
96.640152,2476.000000
96.641578,2476.000000
96.643496,2476.000000
96.644974,2476.000000
96.646241,2476.000000
96.647769,2476.000000
96.649190,2476.000000
96.650682,2475.000000
96.652087,2475.000000
96.653448,2475.000000
96.655055,2475.000000
96.656518,2475.000000
96.657886,2475.000000
96.659217,2475.000000
96.660694,2475.000000
96.662218,2475.000000
96.663630,2475.000000
96.665029,2475.000000
96.666375,2475.000000
96.667931,2475.000000
96.669247,2475.000000
96.670610,2474.000000
96.672068,2474.000000
96.673375,2474.000000
96.674910,2474.000000
96.676367,2474.000000
96.677963,2474.000000
96.679468,2474.000000
96.680825,2474.000000
96.682249,2474.000000
96.683675,2474.000000
96.685195,2474.000000
96.686664,2474.000000
96.688130,2474.000000
96.689685,2474.000000
96.691204,2474.000000
96.692823,2474.000000
96.694113,2474.000000
96.695775,2474.000000
96.697379,2474.000000
96.699051,2474.000000
96.700553,2474.000000
96.701804,2474.000000
96.703260,2474.000000
96.704687,2474.000000
96.706042,2473.000000
96.707558,2473.000000
96.708968,2473.000000
96.710590,2473.000000
96.712049,2473.000000
96.713345,2473.000000
96.714688,2473.000000
96.716159,2473.000000
96.717932,2473.000000
96.719613,2473.000000
96.721206,2473.000000
96.722725,2472.000000
96.724069,2472.000000
96.725525,2472.000000
96.727076,2472.000000
96.728606,2472.000000
96.730099,2472.000000
96.731404,2472.000000
96.732710,2472.000000
96.734061,2472.000000
96.735411,2472.000000
96.736868,2472.000000
96.738558,2471.000000
96.740191,2471.000000
96.741696,2471.000000
96.743254,2471.000000
96.744863,2471.000000
96.746175,2471.000000
96.747542,2471.000000
96.748824,2471.000000
96.750134,2471.000000
96.751751,2471.000000
96.753199,2471.000000
96.754741,2471.000000
96.756072,2471.000000
96.757626,2471.000000
96.759088,2471.000000
96.760645,2471.000000
96.762081,2471.000000
96.763405,2471.000000
96.764783,2471.000000
96.766064,2471.000000
96.767454,2471.000000
96.768856,2471.000000
96.770328,2471.000000
96.771758,2471.000000
96.773099,2471.000000
96.774801,2471.000000
96.776373,2470.000000
96.777868,2470.000000
96.779456,2470.000000
96.780822,2470.000000
96.782252,2470.000000
96.783524,2470.000000
96.785023,2470.000000
96.786560,2470.000000
96.788154,2470.000000
96.789675,2470.000000
96.791021,2470.000000
96.792657,2470.000000
96.794040,2469.000000
96.795535,2469.000000
96.796917,2469.000000
96.798344,2469.000000
96.799872,2469.000000
96.801279,2469.000000
96.802709,2469.000000
96.803966,2469.000000
96.805439,2469.000000
96.807384,2469.000000
96.809055,2468.000000
96.810486,2468.000000
96.811838,2468.000000
96.813152,2468.000000
96.814465,2468.000000
96.816006,2468.000000
96.817514,2468.000000
96.818833,2468.000000
96.820098,2468.000000
96.821412,2468.000000
96.822709,2468.000000
96.824254,2468.000000
96.825812,2468.000000
96.827692,2467.000000
96.829164,2467.000000
96.830426,2467.000000
96.831783,2467.000000
96.833200,2467.000000
96.834645,2467.000000
96.836178,2467.000000
96.837730,2467.000000
96.839095,2467.000000
96.840612,2467.000000
96.842042,2467.000000
96.843360,2467.000000
96.844972,2467.000000
96.846322,2467.000000
96.847885,2467.000000
96.849350,2467.000000
96.850644,2467.000000
96.852098,2467.000000
96.853599,2467.000000
96.854954,2467.000000
96.856228,2467.000000
96.857760,2467.000000
96.859360,2467.000000
96.861139,2467.000000
96.862621,2467.000000
96.864046,2467.000000
96.865649,2466.000000
96.867261,2466.000000
96.868815,2466.000000
96.870155,2466.000000
96.871491,2466.000000
96.872820,2466.000000
96.874329,2466.000000
96.875740,2466.000000
96.877041,2466.000000
96.878380,2465.000000
96.879700,2465.000000
96.881423,2465.000000
96.882917,2465.000000
96.884277,2465.000000
96.885830,2465.000000
96.887277,2465.000000
96.888585,2465.000000
96.890160,2465.000000
96.891581,2465.000000
96.893030,2465.000000
96.894416,2464.000000
96.895989,2464.000000
96.897446,2464.000000
96.898826,2464.000000
96.900181,2464.000000
96.901473,2464.000000
96.902995,2464.000000
96.904471,2464.000000
96.905836,2464.000000
96.907170,2464.000000
96.908483,2464.000000
96.910020,2464.000000
96.911523,2464.000000
96.912983,2464.000000
96.914506,2464.000000
96.915824,2464.000000
96.917184,2464.000000
96.918486,2464.000000
96.920087,2464.000000
96.921754,2464.000000
96.923170,2464.000000
96.924672,2464.000000
96.926662,2464.000000
96.928154,2464.000000
96.929430,2464.000000
96.930834,2464.000000
96.932337,2463.000000
96.933721,2463.000000
96.934974,2463.000000
96.936563,2463.000000
96.938047,2463.000000
96.939468,2463.000000
96.941474,2463.000000
96.943053,2463.000000
96.944854,2463.000000
96.946607,2463.000000
96.948104,2463.000000
96.949599,2463.000000
96.951230,2462.000000
96.952632,2462.000000
96.954007,2462.000000
96.955314,2462.000000
96.957547,2462.000000
